record_id,product_id,category,city,date,Unit_Cost_ngn,Unit_Price_ngn,revenue_ngn,cost_ngn,units_sold
REV0000689,PRD66549,Baby & Kids,Calabar,06-01-24,392.4963872,576.7550295,488511.51,332444.44,847
 REV0000698 ,PRD72087,Automotive,Aba,17-01-24,4572.881923,7302.851549,,4518007.34,988
REV0000711,PRD29266,Automotive,Aba,25-01-24,13476.56841,17655.88159,8774973.15,6697854.5,497
REV0000716,PRD75982,Groceries,Lagos,09-01-24,25618.2567,38202.45223,4278674.65,2869244.75,112
 REV0000722 ,Prd29009,Books & Media,Warri,11-01-24,34864.27464,41675.69335,8710219.91,7286633.4,209
Rev0000737,PRD69234,Automotive,Kaduna,14-01-24,2092.453512,3009.733719,728355.56,506373.75,242
REV0000768,PRD52322,Beauty & Personal Care,Enugu,09-01-24,35399.05848,46045.64608,3637606.04,2796525.62,79
REV0000788, PRD92449 ,Electronics,Lagos,01-01-24,3318.365984,4964.397252,,2512003.05,757
REV0000836,PRD45968,Beauty & Personal Care,Benin City,06-01-24,6421.803458,9239.086804,9165174.11,6370429.03,992
REV0000858,PRD78952,Beauty & Personal Care,Port Harcourt,02-01-24,6064.806389,8509.054908,6032919.93,4299947.73,709
REV0000869,PRD17883,Sports & Outdoors,Aba,25-01-24,9322.377724,13033.79856,8419833.87,6022256.01,646
REV0000880,PRD23703,Groceries,Enugu,02-01-24,4522.510732,7457.729108,7025180.82,4260205.11,942
REV0000888, PRD25219 ,Baby & Kids,Jos ,08-01-24,91845.71519,133685.6117,,,54
REV0000893,PRD67719,Baby & Kids,Abuja,26-01-24,14465.88481,17567.91217,6798782.01,,387
REV0000919,PRD87321, Health,Enugu,18-01-24,8035.881155,11838.00486,8914017.66,6051018.51,753
REV0000929,PRD59191,Automotive,Lagos,28-01-24,17854.28589,21695.48618,9654491.35,7945157.22,445
REV0000950,PRD31131,Fashion,Abeokuta,01-01-24,6337.424188,8447.863506,,1951926.65,308
REV0000955, PRD24302,sports & outdoors,Jos,15-01-24,5105.052088,7114.418591,4190392.55,,589
REV0000958,PRD57259,Electronics,Warri,28-01-24,483.6573234,714.7821933,576829.23,390311.46,807
REV0000959,PRD93184,Electronics,Kano,03-01-24,2738.805206,3394.376483,3136403.87,2530656.01,924
REV0000968,PRD32955,Baby & Kids,Abeokuta,18-01-24,2554.312424,3136.976599,931682.05,,297
REV0000972,PRD87365,Baby & Kids, Kano,06-01-24,4486.037639,6040.28388,5448336.06,,902
REV0000989,PRD70186,Baby & Kids,Warri,05-01-24,20914.10087,31659.30645,9086220.95,6002346.95,287
REV0001003,PRD12610,Sports & Outdoors,Calabar,29-01-24,4783.420733,7261.989618,4756603.2,3133140.58,655
REV0001011,PRD40258,Sports & Outdoors,Jos,31-01-24,4780.084745,7214.493847,7070203.97,4684483.05,980
rev0001014,PRD70221,Automotive,Enugu,08-01-24,10617.62601,16010.16592,,,348
REV0001021,PRD84700,Sports & Outdoors, Ibadan,31-01-24,422.7585671,640.6108296,424724.98,280288.93,663
REV0001040,prd14051,Electronics,Abuja,23-01-24,45040.38673,64203.23286,3145958.41,2206978.95,49
Rev0001046,PRD49591,Home & Living,Abeokuta,14-01-24,8235.370016,11571.82667,7440684.55,5295342.92,643
REV0001055,PRD74252 ,Groceries, Jos ,24-01-24,9407.331634,12171.36445,9980518.85,7714011.94,820
REV0001071,PRD82389,Groceries, Abeokuta,22-01-24,37791.72915,61755.10291,8707469.51,5328633.81,141
REV0001089,PRD35751,Baby & Kids,Port Harcourt,28-01-24,8142.910616,9605.734863,1402437.29,1188864.95,146
REV0001091, PRD89018,Groceries, Onitsha,12-01-24,3184.53816,4761.187093,3389965.21,2267391.17,712
REV0001092,PRD18617,Groceries,Abuja,22-01-24,4881.70571,5981.11553,3666423.82,2992485.6,613
REV0001094,PRD87248,Automotive,Lagos,28-01-24,40183.25976,55947.57095,,3375393.82,84
REV0001102,PRD22344,Sports & Outdoors,Jos,07-01-24,4464.512033,5782.578361,,2151894.8,482
REV0001103,PRD73526,Fashion, Jos,04-01-24,9602.443687,12202.61539,7248353.54,5703851.55,594
REV0001110,PRD83201,Beauty & Personal Care,Port Harcourt,19-01-24,7796.520298,12854.60431,9936609.13,6026710.19,773
REV0001129,PRD55667,books & media,Calabar,14-01-24,21157.7165,34511.94936,8075796.15,,234
REV0001135,PRD34791,Health,Lagos,20-01-24,25764.15164,31508.94428,6333297.8,5178594.48,201
REV0001136,PRD32896, Health,Jos,22-01-24,2916.595132,4750.093368,,,380
REV0001138,prd15334,Sports & Outdoors,Warri,06-01-24,3516.873673,4712.036621,4490570.9,3351580.61,953
 REV0001141 ,PRD44653,Health,Jos,12-01-24,4958.383552,6545.283892,5583127.16,,853
REV0001150,Prd10071,Beauty & Personal Care,Kano,23-01-24,11231.68674,13451.16109,9644482.5,8053119.39,717
 REV0001172 ,PRD33363,Sports & Outdoors,Warri,09-01-24,16533.31069,20917.1253,7258242.48,,347
REV0001187,PRD22903,Beauty & Personal Care,ABA,26-01-24,72934.36931,109859.6059,3185928.57,2115096.71,29
REV0001204,PRD90353,Groceries,Jos,04-01-24,4417.634915,6841.645841,3619230.65,2336928.87,529
REV0001213,prd85070,Baby & Kids,jos,31-01-24,4403.526322,5905.713264,3998167.88,2981187.32,677
REV0001252,PRD76241,Beauty & Personal Care,Calabar,14-01-24,6722.017589,8494.654334,5037330.02,3986156.43,593
REV0001271,PRD26296,Beauty & Personal Care,Kano,13-01-24,9183.946344,12150.81746,9173867.18,,755
REV0001300,PRD13357,Health,Enugu,11-01-24,761.0059008,906.8761306,,629351.88,827
REV0001304,PRD62842,Health,Warri,17-01-24,2009.668902,2988.334957,2067927.79,1390690.88,692
REV0001306,PRD56623,Health,Warri,27-01-24,6836.345069,8726.998306,,4922168.45,720
REV0001321,PRD69061,Automotive,Ibadan,07-01-24,2734.80662,4476.587631,2569561.3,1569779,574
REV0001324,PRD95680,Automotive,Calabar,26-01-24,2721.118161,4129.585057,3233465.1,2130635.52,783
REV0001328,PRD66761,Fashion,Port Harcourt,19-01-24,23033.08658,28003.34139,8849055.88,7278455.36,316
REV0001335, PRD98356 ,Beauty & Personal Care,Kaduna,31-01-24,12159.87124,16238.43413,5228775.79,,322
REV0001337,PRD41088,Groceries,Calabar,01-01-24,30998.83061,38213.89476,3133539.37,2541904.11,82
REV0001343, PRD88409,Baby & Kids,Kano,04-01-24,19855.41283,27253.35743,,5261684.4,265
REV0001354,PRD43053, Baby & Kids,Calabar,25-01-24,2054.002702,2899.861701,2403985.35,1702768.24,829
REV0001367,PRD66291,Baby & Kids,Ibadan,18-01-24,7271.917988,9179.974421,6022063.22,4770378.2,656
REV0001377,PRD25285,ELECTRONICS,Abuja,06-01-24,8990.874668,13638.61036,,5007917.19,557
REV0001378,PRD82846,Health,Ilorin,23-01-24,52100.14271,70960.00119,4186640.07,,59
 REV0001380 ,PRD91710,Fashion,Lagos,08-01-24,9941.442664,13075.04891,,,533
REV0001381,PRD27388,Electronics,Port Harcourt,27-01-24,297.3625951,425.7301342,380602.74,265842.16,894
REV0001396,PRD87469,Sports & Outdoors,Warri,19-01-24,35119.5555,46617.04843,6526386.78,4916737.77,140
REV0001401,PRD36994,Home & Living,Enugu,27-01-24,2309.541296,2847.831698,922697.47,748291.38,324
REV0001416,PRD98858,Groceries,Ilorin,27-01-24,4319.12208,6823.61899,6823618.99,4319122.08,1000
REV0001420,PRD27016,Beauty & Personal Care,Aba,08-01-24,13233.10887,17478.15438,,3506773.85,265
REV0001429,Prd74421,Home & Living,Kaduna,18-01-24,297325.2242,364236.7525,4370841.03,3567902.69,12
rev0001432,PRD80945,Home & Living,Abuja,01-01-24,4201.466556,6891.169523,3321543.71,2025106.88,482
 REV0001437,PRD65179,Automotive,Aba,31-01-24,9268.59363,12423.63657,5578212.82,4161598.54,449
Rev0001446,PRD25370,Baby & Kids,Enugu,19-01-24,79929.51724,95132.92931,2758854.95,2317956,29
REV0001460,PRD52468,GROCERIES,Enugu,28-01-24,479.3686514,723.6344763,504373.23,334119.95,697
REV0001468,PRD74656,Health, Lagos ,08-01-24,9295.058059,12109.47644,,5986017.39,644
REV0001492,PRD13141,Books & Media ,Calabar,06-01-24,8942.659097,12155.61268,9019464.61,6635453.05,742
REV0001496,PRD27484,Sports & Outdoors,Aba,18-01-24,9400.762605,14298.09263,5762131.33,3788507.33,403
REV0001505,PRD82393,Groceries,Abuja,13-01-24,21205.45528,27366.41057,4351259.28,3371667.39,159
REV0001507,Prd95815,Sports & Outdoors,Aba,07-01-24,574.4814188,882.5070259,,421094.88,733
REV0001518,PRD99934,Health,Warri,30-01-24,175388.8342,215556.0274,4095564.52,3332387.85,19
REV0001530,PRD80095,Automotive, Ilorin ,27-01-24,1503.848494,2004.413765,1517341.22,1138413.31,757
REV0001532,PRD38452,Home & Living,calabar,23-01-24,9006.779409,13105.93412,8872717.4,6097589.66,677
REV0001538,PRD31493,Home & Living,Lagos,03-01-24,18864.13667,30276.80629,3179064.66,1980734.35,105
REV0001540,PRD21368,Books & Media,benin city,22-01-24,35596.09463,50986.06235,6934104.48,4841068.87,136
REV0001554,PRD60511 ,Electronics,Benin City,07-01-24,7018.560392,8427.574103,8174746.88,,970
REV0001582,PRD54286,Automotive,Calabar,06-01-24,72688.85395,113305.0896,,5887797.17,81
REV0001596,PRD15304,Fashion,Lagos,31-01-24,1644.925773,2157.546511,1898640.93,1447534.68,880
REV0001601,PRD66008,Fashion,ABEOKUTA,28-01-24,8889.39451,11245.00184,6432141.05,,572
REV0001609,PRD52795,Groceries,Lagos,27-01-24,3129.422147,4438.512052,4238779.01,2988598.15,955
REV0001616,PRD55696,Automotive,Abeokuta,30-01-24,2368.526497,3763.709013,3394865.53,2136410.9,902
REV0001629,PRD39816,Fashion,Warri,28-01-24,26489.8036,38017.15835,7603431.67,5297960.72,200
REV0001633,PRD21139,Fashion,Onitsha,17-01-24,2308.884566,3050.6918,2779180.23,,911
REV0001642,PRD54275,Health,Benin City,25-01-24,667.6712329,953.8689041,,97480,146
REV0001678,PRD50905,Health,Kano,09-01-24,62271.94957,83844.73803,,7285818.1,117
REV0001681,PRD96969,Beauty & Personal Care,Kaduna,18-01-24,2427.636847,3307.479792,3178488.08,2332959.01,961
REV0001683,PRD90367,BOOKS & MEDIA,Abuja,27-01-24,99741.71756,145203.2156,5953331.84,4089410.42,41
REV0001689,PRD83892 ,Fashion,Onitsha,11-01-24,2156.399574,3253.958952,1831978.89,1214052.96,563
REV0001690,prd45124,Baby & Kids,Port Harcourt,28-01-24,14747.95066,23343.84339,7096528.39,4483377,304
REV0001697,PRD85684,Electronics,Benin City,14-01-24,1503.341093,2245.390224,1807539.13,1210189.58,805
REV0001702,PRD94236,Baby & Kids,Kaduna ,08-01-24,7275.667124,9080.363938,5557182.73,4452708.28,612
REV0001706,PRD13016,Fashion,Abuja,18-01-24,59109.20695,95951.00864,5661109.51,3487443.21,59
REV0001708,PRD58354,Health,Onitsha,24-01-24,4905.394673,7069.230173,6927845.57,4807286.78,980
REV0001711 ,PRD27940,Home & Living,Warri,02-01-24,697.5775605,928.1701109,920744.75,,992
REV0001717 ,PRD27563,Health,Jos,25-01-24,3707.117134,5534.914468,3592159.49,2405919.02,649
REV0001720,PRD42771,Fashion,Jos,02-01-24,7756.442668,10368.26193,9248489.64,6918746.86,892
rev0001732,PRD62644,Fashion,Ilorin,29-01-24,12861.31399,15201.68199,,4835854.06,376
rev0001749,PRD42233,Sports & Outdoors,port harcourt,14-01-24,14066.54549,19294.85956,2180319.13,1589519.64,113
REV0001751,PRD77282,Electronics ,Aba,03-01-24,7605.314969,10712.01516,,4897822.84,644
REV0001752,PRD53530, Books & Media ,Abuja,07-01-24,10086.6793,16597.52974,,3883371.53,385
REV0001759, PRD28630 ,Automotive,Abeokuta,12-01-24,37505.77532,49922.05234,2346336.46,,47
REV0001777,PRD40470,Sports & Outdoors,Onitsha,05-01-24,3997.963211,5246.564092,3871964.3,,738
rev0001780,PRD11776,Baby & Kids,Calabar ,29-01-24,6604.335403,7928.047161,3742038.26,3117246.31,472
REV0001784,PRD88543,Fashion,Abeokuta,28-01-24,30123.18037,41805.80516,,6596976.5,219
REV0001785,prd94394,Fashion,Lagos,10-01-24,303.3023077,405.5814047,242537.68,,598
REV0001792,PRD81238,Sports & Outdoors,Abeokuta,25-01-24,11909.3986,17021.22594,7880827.61,5514051.55,463
REV0001795,PRD63181,Beauty & Personal Care,Kaduna,18-01-24,15697.00329,26033.93986,5779534.65,3484734.73,222
REV0001797,PRD92071,Electronics,Port Harcourt,16-01-24,677.8176642,923.957268,886075.02,650027.14,959
REV0001803, PRD33375,Sports & Outdoors,Lagos,26-01-24,3681.037427,5917.269007,3633203.17,2260156.98,614
REV0001814,PRD42074,Sports & Outdoors,Abuja,03-01-24,3772.805532,4782.139331,,1241253.02,329
rev0001820,PRD34369,Books & Media,Benin City,31-01-24,1347.124217,1724.866452,,1127542.97,837
 REV0001832 ,PRD73785,Automotive,Abeokuta,12-01-24,6264.398821,9053.997694,,,772
REV0001835,PRD48693,Beauty & Personal Care,Ilorin,02-01-24,5999.113706,7796.395105,5574422.5,4289366.3,715
REV0001836,Prd82366,Electronics,Ilorin,16-01-24,6429.057241,9767.175095,9239747.64,6081888.15,946
REV0001843,PRD20827,Beauty & Personal Care,Calabar,22-01-24,7103.056893,9611.116711,5814725.61,4297349.42,605
REV0001851,PRD76515,Groceries,Enugu,30-01-24,87845.92583,142968.202,8578092.12,,60
REV0001857,PRD92997,Groceries,Onitsha,21-01-24,1891.693823,2696.587597,1671884.31,1172850.17,620
REV0001870,PRD79811,Electronics, Enugu ,22-01-24,43781.1509,64240.3797,4304105.44,,67
 REV0001883 ,PRD17839,Beauty & Personal Care,Aba,07-01-24,5434.161095,8067.063975,,3472428.94,639
rev0001904,PRD61958,Health,Aba,08-01-24,24387.23033,36257.38663,,2243625.19,92
REV0001909,PRD18833,Sports & Outdoors, Aba,19-01-24,692.7657788,817.7250156,524979.46,444755.63,642
REV0001925 ,PRD76026,Electronics,Ibadan,14-01-24,55249.49703,76609.46514,,2044231.39,37
REV0001953,PRD52168,Fashion,Lagos,15-01-24,1779.48638,2802.333509,2020482.46,1283009.68,721
REV0001962,PRD57566 ,Baby & Kids,Lagos,15-01-24,5355.661733,7365.525222,3314486.35,2410047.78,450
REV0001969,PRD30869,Fashion,Calabar,10-01-24,168068.2719,228982.5514,9846249.71,7226935.69,43
REV0001975,PRD73228,Health,Jos,10-01-24,36522.18304,46336.21005,9591595.48,7560091.89,207
REV0001979,PRD68952,Health,Kaduna,24-01-24,5883.518594,8025.559009,,2553447.07,434
REV0001989,PRD47141,Groceries,Enugu,01-01-24,2104.710816,3114.973635,3093168.82,,993
REV0002001,PRD77745,Automotive,Ibadan,03-01-24,796.4341755,1254.675572,943516.03,598918.5,752
REV0002004,PRD58310,Fashion,Benin City,27-01-24,5037.337103,7339.49566,6561509.12,4503379.37,894
REV0002015,PRD81453,Baby & Kids,Onitsha,19-01-24,9952.046885,13625.79189,1662346.61,,122
REV0002018,prd41152,Books & Media,calabar,15-01-24,5702.653837,7151.354924,7101295.44,,993
REV0002054 ,PRD89315,Beauty & Personal Care,Kaduna,29-01-24,415.5267791,581.1016526,344593.28,246407.38,593
REV0002067,PRD21430,Groceries,Ibadan ,11-01-24,3799.373771,6031.481297,3534448.04,2226433.03,586
REV0002069,PRD93123,Health,Aba,06-01-24,2942.801175,4518.159845,2037690.09,,451
REV0002078,PRD96943,Home & Living,Ibadan,08-01-24,427.4524863,620.3068169,454064.59,312895.22,732
REV0002092,PRD47223,Books & Media,Abuja,28-01-24,2158.287547,2893.572557,2783616.8,2076272.62,962
REV0002098,prd93313,Automotive,jos,11-01-24,11330.44937,14591.22827,8535868.54,6628312.88,585
REV0002104, PRD43304 ,Beauty & Personal Care,Kaduna,22-01-24,6142.243164,8114.031642,2718200.6,2057651.46,335
REV0002110,PRD14020, Beauty & Personal Care,Kaduna,03-01-24,15196.30907,21546.3112,4654003.22,3282402.76,216
REV0002142,PRD46570,Automotive,Warri,17-01-24,13201.56116,17146.61487,9567811.1,7366471.13,558
REV0002144, PRD48006 ,Groceries,Enugu,26-01-24,3977.182628,6396.609564,5136477.48,,803
REV0002148,PRD80351,Fashion,Onitsha,26-01-24,111216.9082,164475.9795,7236943.1,4893543.96,44
REV0002181,PRD64650,Fashion,Port Harcourt,15-01-24,24896.87975,34055.1495,4120673.09,3012522.45,121
REV0002186,PRD44607,Sports & Outdoors,Onitsha,13-01-24,24446.69202,29272.84202,6966936.4,5818312.7,238
REV0002191,PRD11972,Sports & Outdoors,Ilorin,27-01-24,12494.73634,19602.54784,7174532.51,4573073.5,366
REV0002221,PRD73220,Sports & Outdoors,Ibadan,21-01-24,17793.43033,23011.89417,3474796.02,2686807.98,151
REV0002246,PRD91495,Fashion,Lagos,07-01-24,1026.470416,1471.975344,919984.59,641544.01,625
 REV0002257,PRD36651 ,Electronics,Lagos,22-01-24,7663.797841,10268.78377,8656584.72,6460581.58,843
REV0002266,PRD51506,Books & Media,Enugu,28-01-24,24099.0745,30680.33686,,7759901.99,322
REV0002268 ,PRD66857,Electronics,Jos,30-01-24,32228.19343,44420.12736,9594747.51,6961289.78,216
REV0002271,PRD54843,Automotive,Calabar,13-01-24,8477.008531,10961.60609,8133511.72,6289940.33,742
REV0002272,PRD55074,Groceries,Enugu,17-01-24,29323.046,40016.75769,2601089.25,1905997.99,65
REV0002284 ,PRD63257,GROCERIES,Enugu,04-01-24,2589.407273,3646.846364,,199384.36,77
REV0002301,PRD23786,Sports & Outdoors,Kaduna,27-01-24,1826.322582,2153.803478,1634736.84,1386178.84,759
REV0002304,PRD44822,Home & Living,Abeokuta,12-01-24,12271.29135,17651.90327,1835797.94,1276214.3,104
REV0002305,PRD48112,Fashion,CALABAR,31-01-24,7897.286967,12744.26449,9201358.96,5701841.19,722
REV0002309,PRD98469,Automotive,Calabar,24-01-24,3734.139215,5362.536278,,,446
REV0002313,PRD14884,electronics,Lagos,02-01-24,3725.314729,5943.377708,5366870.07,3363959.2,903
 REV0002345 ,PRD70703,HEALTH,Benin City,21-01-24,9151.33282,12945.47791,7987359.87,5646372.35,617
REV0002347,PRD56352,Home & Living,Enugu,22-01-24,5312.200588,7917.409529,5383838.48,3612296.4,680
REV0002392,PRD92311,Books & Media,Port Harcourt,01-01-24,23030.7938,30901.47451,5685871.31,4237666.06,184
REV0002395,PRD30692,Automotive,Enugu,23-01-24,7686.114711,11417.49048,9476517.1,6379475.21,830
REV0002396,PRD46759,Beauty & Personal Care,Jos,31-01-24,12888.54698,17869.48065,9399346.82,6779375.71,526
REV0002406,PRD43783,Books & Media,Jos,16-01-24,6695.186536,10920.09977,5580170.98,3421240.32,511
REV0002407,PRD75410,fashion,Kaduna,11-01-24,6436.136735,7804.810612,1147307.16,946112.1,147
REV0002423,PRD51436,Health,Abeokuta,21-01-24,35779.26364,42770.59808,6458360.31,5402668.81,151
REV0002424,PRD24840,Automotive, Onitsha ,10-01-24,6259.597545,8959.115119,6423685.54,4488131.44,717
REV0002426,PRD17729,Beauty & Personal Care, Warri,16-01-24,2726.12943,4491.855658,3072429.27,1864672.53,684
Rev0002453,PRD76598,Automotive,WARRI,01-01-24,1109.413084,1390.830198,631436.91,503673.54,454
REV0002464,PRD41105,Fashion,Aba,01-01-24,9716.145358,13906.40111,6021471.68,,433
REV0002466,PRD35883,Electronics,Aba,19-01-24,2955.788196,3623.151459,,2228664.3,754
 REV0002468 , PRD11265,Books & Media,Ilorin,10-01-24,13538.61371,17913.79359,5642844.98,4264663.32,315
REV0002473,PRD66522,Baby & Kids,Jos,24-01-24,9184.655054,10967.31572,5121736.44,4289233.91,467
REV0002474,PRD62008,Fashion,Jos,21-01-24,34633.17289,40762.76343,,7065167.27,204
REV0002476,PRD41978,Electronics,Aba,03-01-24,23500.55286,37562.68727,8939919.57,5593131.58,238
REV0002481,PRD92925,Books & Media,Port Harcourt,12-01-24,4186.227802,5503.868127,3731622.59,2838262.45,678
Rev0002503,PRD36949,Sports & Outdoors ,Calabar,14-01-24,4536.670931,5720.233588,5468543.31,4337057.41,956
REV0002508,PRD62280,Home & Living,Kaduna,20-01-24,21765.28695,35514.73803,8843169.77,5419556.45,249
REV0002511,PRD43013,Fashion,Ibadan,23-01-24,30484.28394,36381.32697,8404086.53,,231
REV0002527,PRD38526,Home & Living,Calabar,07-01-24,1493.444552,1760.947101,1257316.23,1066319.41,714
REV0002535,PRD39841,Groceries,Kaduna,11-01-24,24369.14451,39955.73099,,3460418.52,142
REV0002538,PRD55949,Beauty & Personal Care,Kaduna,31-01-24,7923.168683,13094.21196,3679473.56,2226410.4,281
REV0002547,PRD76031,Electronics,Benin City,06-01-24,14010.48774,18681.28608,5529660.68,4147104.37,296
REV0002557, PRD29227,BOOKS & MEDIA, Ibadan ,05-01-24,4190.241222,6752.251202,6738746.7,4181860.74,998
REV0002561, PRD22443 ,Electronics,ILORIN,02-01-24,14962.77363,17783.14622,8429211.31,7092354.7,474
REV0002578,PRD31769,automotive,Kano,09-01-24,15478.17653,23051.30277,9889008.89,6640137.73,429
REV0002586,prd57439,Sports & Outdoors,Jos,22-01-24,8843.583083,14688.97013,9004338.69,5421116.43,613
REV0002589,PRD94363,Health,Ilorin,17-01-24,32836.09401,47659.02851,9627123.76,6632890.99,202
