record_id,product_id,category,city,date,Unit_Cost_ngn,Unit_Price_ngn,revenue_ngn,cost_ngn,units_sold
REV0000180,PRD61871,Baby & Kids,Benin City,15-08-24,7443.996491,12015.54465,4109316.27,2545846.8,342
REV0000188,PRD58240,Beauty & Personal Care,LAGOS,26-08-24,5468.454236,7139.320572,6118397.73,4686465.28,857
REV0000198,PRD13167,HOME & LIVING,Benin City,05-08-24,547689.2691,688528.7018,7573815.72,6024581.96,11
REV0000199,PRD24377,Beauty & Personal Care ,Kaduna,27-08-24,7229.366301,9180.690064,,5667823.18,784
 REV0000209,PRD48912,Sports & Outdoors,Aba,01-08-24,10274.29685,13859.60244,7622781.34,,550
 REV0000228,PRD24061,Automotive,Enugu,09-08-24,5669.588548,7766.14121,1926003.02,,248
REV0000231,PRD27194,Baby & Kids,Ibadan ,09-08-24,9298.06188,13938.55048,5561481.64,3709926.69,399
REV0000234,PRD53063,Baby & Kids,Warri,04-08-24,8520.300253,11865.0583,9836133.33,7063328.91,829
REV0000243, PRD66905 ,Electronics,Lagos,03-08-24,8642.707033,11178.29929,2034450.47,1572972.68,182
REV0000259,PRD40888,Books & Media, Benin City,02-08-24,10337.88015,14384.01902,9579756.67,6885028.18,666
REV0000283,PRD71974,Fashion,Abuja,26-08-24,2004.787451,3264.595477,2497415.54,,765
REV0000285,Prd52079,Books & Media,Ibadan,28-08-24,3732.531372,5259.966873,4255313.2,3019617.88,809
REV0000286,PRD94716,Automotive,Calabar,23-08-24,2768.193725,4285.168866,1058436.71,,247
REV0000292,PRD86485,Electronics,Aba,23-08-24,7912.727887,12710.41432,4270699.21,2658676.57,336
REV0000304,PRD44092,Beauty & Personal Care,Onitsha,29-08-24,1667.840921,2683.266085,2535686.45,1576109.67,945
REV0000315,PRD84015,Fashion, Ilorin,31-08-24,580.3586727,850.606,,319197.27,550
REV0000317,PRD72502 ,Automotive,Kano,08-08-24,29278.53385,38691.13159,9750165.16,7378190.53,252
 REV0000318 ,PRD45888,Beauty & Personal Care,Onitsha,12-08-24,10079.0947,12408.90852,1848927.37,1501785.11,149
REV0000335,prd89826,Groceries,Kano,15-08-24,41141.36973,54265.86693,4069940.02,3085602.73,75
REV0000340,PRD97693,Fashion,Benin City,27-08-24,6448.038178,10237.67689,9664366.98,6086948.04,944
REV0000367, PRD52078 ,Automotive,Ilorin,10-08-24,3270.176851,5014.998182,1544619.44,1007214.47,308
REV0000368,PRD13908,Sports & Outdoors,Lagos,11-08-24,23747.71091,33388.75878,5475756.44,3894624.59,164
REV0000383,PRD54510,Fashion,Jos,15-08-24,166919.0294,246192.2391,7878151.65,5341408.94,32
REV0000392,PRD99079,Books & Media,Kano,30-08-24,7812.479687,12107.11219,8111765.17,5234361.39,670
REV0000393,PRD43850,Home & Living,Enugu,12-08-24,2764.46916,3443.90036,2868769,,833
REV0000395,PRD99823,Home & Living,Calabar,08-08-24,275.2069576,406.1931707,,214386.22,779
REV0000396,PRD96901, Fashion ,Ilorin,22-08-24,777.2080594,994.488984,871172.35,680834.26,876
REV0000407,PRD30840,Books & Media,Calabar,07-08-24,13208.43137,18972.22071,3452944.17,,182
REV0000412,PRD84624, Beauty & Personal Care ,Abeokuta,05-08-24,1678.585508,2260.113952,2092865.52,,926
REV0000441,PRD45584,Electronics,Enugu,17-08-24,3565.107816,4223.772479,3577535.29,,847
REV0000442,Prd91041,Beauty & Personal Care,Lagos,18-08-24,1637.085954,2704.903202,2339741.27,,865
REV0000444,PRD79363,Automotive,Abuja,20-08-24,7824.417342,11288.06272,6795413.76,,602
REV0000446,PRD53339,Groceries ,Benin City,16-08-24,41892.10752,55435.77034,8038186.7,6074355.59,145
REV0000450 ,PRD62641,Beauty & Personal Care,Abuja,14-08-24,9438.962749,14707.45942,,,171
REV0000458,PRD59925,Groceries,Aba,28-08-24,17340.20968,26968.33042,,5392805.21,311
REV0000467,PRD54355,Sports & Outdoors,Calabar,13-08-24,17446.82472,26439.80112,9914925.42,6542559.27,375
rev0000476,PRD63777,Groceries,Abuja,30-08-24,11466.06191,17559.66954,4231880.36,2763320.92,241
REV0000481,PRD66801,Health,Warri,06-08-24,5074.796415,7527.791939,6677151.45,4501344.42,887
 REV0000482 , PRD19523,Electronics,Port Harcourt,23-08-24,10142.8964,14704.85728,9852254.38,6795740.59,670
REV0000487,PRD96475,Books & Media,Ibadan,21-08-24,5284.857743,6700.034417,5520828.36,4354722.78,824
REV0000505,PRD29913,Sports & Outdoors,Abeokuta,18-08-24,4437.77877,5602.885785,,3390462.98,764
REV0000508,PRD57703,Fashion, Abuja,05-08-24,10917.43566,14980.83349,9797465.1,7140002.92,654
REV0000515,PRD36869,Home & Living,Lagos,16-08-24,117803.933,143592.7651,5312932.31,4358745.52,37
REV0000543,PRD94359,Books & Media,Lagos,14-08-24,2927.69819,4041.893276,468859.62,339612.99,116
REV0000551,PRD81271,Automotive,Ibadan,17-08-24,11209.95681,13264.4998,7282210.39,6154266.29,549
REV0000562,PRD54345,Books & Media,Abeokuta,03-08-24,5803.568479,8964.899001,7898076.02,5112943.83,881
REV0000574, PRD67231,Automotive,Abeokuta,24-08-24,8284.516533,12716.78293,953758.72,621338.74,75
REV0000577,PRD20335,Electronics,Lagos,01-08-24,32361.60526,52010.0356,6033164.13,3753946.21,116
 REV0000581,PRD80920,Books & Media,Enugu,05-08-24,642.4588533,978.3786667,366892,240922.07,375
REV0000590,PRD12653,Sports & Outdoors,Onitsha,20-08-24,149758.3975,178712.5546,5003951.53,4193235.13,28
REV0000592,PRD82040,Home & Living,Kaduna,31-08-24,53185.77728,72805.05691,9901487.74,7233265.71,136
REV0000605,PRD32860,Groceries,Benin City,31-08-24,6110.212779,9228.89977,5214328.37,,565
REV0000606,PRD24102,Groceries,Abuja,06-08-24,11163.22937,16677.94972,8222229.21,5503472.08,493
REV0000609,PRD80489,Books & Media,Port Harcourt,31-08-24,6066.616016,7269.404561,,5253689.47,866
REV0000612,PRD49936,Groceries,Kano,10-08-24,21990.6782,28694.8882,7977178.92,6113408.54,278
REV0000613,PRD29950,Books & Media,Ilorin,12-08-24,16470.34771,22080.58041,,5188159.53,315
REV0000615,PRD93174,Automotive,Kano,22-08-24,851.6811797,1153.787627,841111.18,620875.58,729
REV0000632,PRD17386,Fashion,Aba,01-08-24,1533.446213,2255.869485,1227193,834194.74,544
REV0000635,PRD85904,Baby & Kids,Ilorin,26-08-24,3511.018683,4770.492195,2933852.7,2159276.49,615
Rev0000641,PRD30737,Electronics,Aba,30-08-24,2956.056224,3920.036813,2865546.91,2160877.1,731
REV0000645,PRD47716,HOME & LIVING,Abuja,05-08-24,10434.21473,12891.78509,4357423.36,3526764.58,338
REV0000651,PRD56542,Baby & Kids,Ilorin,11-08-24,2987.46733,3866.313946,3576340.4,,925
REV0000652,PRD14248,Beauty & Personal Care,Benin City,10-08-24,10566.50763,13551.56525,6071101.23,,448
REV0000653,PRD65480,Electronics ,kano,03-08-24,19966.60175,29020.1935,1160807.74,,40
REV0000674,PRD69342,Groceries,Aba,23-08-24,3730.058601,4467.918663,,1812808.48,486
REV0000678,PRD63861,beauty & personal care,Ibadan,06-08-24,9548.527209,12404.47538,4267139.53,3284693.36,344
REV0000681,PRD13118,HOME & LIVING,Warri,25-08-24,2779.041553,4158.95658,2249995.51,,541
 REV0000683 ,PRD27803,Electronics,Aba,08-08-24,12572.48192,16455.71521,9248111.95,7065734.84,562
REV0000699,PRD20142,Health,Abuja,22-08-24,7044.00071,11315.73202,6053916.63,,535
REV0000707,PRD23253,Health,Enugu,27-08-24,3942.560149,5848.93703,1181485.28,796397.15,202
REV0000708,PRD20124,Home & Living,Jos,20-08-24,2608.539912,4265.35245,3395220.55,2076397.77,796
REV0000720, PRD69538 ,Health,Abeokuta,22-08-24,7603.077171,9368.936555,8975441.22,7283747.93,958
REV0000733, PRD55890 ,Sports & Outdoors,Enugu,31-08-24,13624.79619,16506.81139,3202321.41,2643210.46,194
REV0000743,PRD20048,Automotive,Abeokuta,11-08-24,3729.016834,5220.842359,4270649.05,3050335.77,818
REV0000747,PRD62425,Baby & Kids,Warri,14-08-24,15690.03624,18742.69886,4779388.21,,255
 REV0000754,PRD66648,Home & Living,Warri,23-08-24,30051.95106,40713.71198,8834875.5,,217
REV0000779,PRD17792,Groceries,Enugu,13-08-24,2636.284204,3679.817245,1549203.06,,421
REV0000781,PRD37236,Sports & Outdoors,Jos,04-08-24,2788.384641,3514.769781,2249452.66,1784566.17,640
REV0000784,PRD16556,Home & Living,Warri,15-08-24,10211.91022,13182.06237,8950620.35,6933887.04,679
rev0000792,PRD53804, Automotive ,Lagos,02-08-24,8642.152137,10226.74673,8662054.48,,847
REV0000805,PRD32787,Fashion, Abeokuta ,04-08-24,7544.653988,9062.878241,8863494.92,7378671.6,978
REV0000808,PRD35730,Fashion,Kaduna,29-08-24,4861.372122,6723.884357,4182256.07,3023773.46,622
REV0000814,prd17537,Groceries,Port Harcourt,08-08-24,5070.723596,6490.077486,5938420.9,4639712.09,915
REV0000845,PRD66768,Electronics,Onitsha,08-08-24,7553.689821,10314.80933,9819698.48,,952
REV0000852,PRD95556,Health,Ilorin,10-08-24,1721.902948,2214.835188,,,692
Rev0000853,PRD17589,Beauty & Personal Care,Lagos,31-08-24,7669.149455,9039.36547,5965981.21,,660
REV0000867,PRD65448,Beauty & Personal Care,Abeokuta,07-08-24,4521.990321,6920.744573,3238908.46,2116291.47,468
REV0000871,PRD24195,Automotive,Abuja,15-08-24,4267.039951,5090.568285,3145971.2,2637030.69,618
REV0000875,PRD32551,Baby & Kids,Benin City,13-08-24,2873.527438,3794.559961,2902838.37,2198248.49,765
REV0000881,PRD87705,Health,Kaduna,26-08-24,101890.112,146965.1013,8230045.67,,56
REV0000884,PRD64739,Health,Abeokuta,27-08-24,10334.0274,14452.545,6734885.97,4815656.77,466
REV0000889,PRD30149,Fashion,Aba,05-08-24,3699.931501,4665.497583,2393400.26,,513
REV0000894,PRD65818,Automotive,Aba,18-08-24,11524.77065,15770.80573,6828758.88,4990225.69,433
REV0000898,PRD98902,Beauty & Personal Care ,Onitsha,11-08-24,85043.39884,101836.5159,9674469.01,8079122.89,95
rev0000908,PRD18461,Automotive,Ibadan,10-08-24,20178.02782,25087.24052,9558238.64,7687828.6,381
REV0000935,PRD69792,Health,Kaduna,02-08-24,498.7604417,751.8123498,425525.79,282298.41,566
rev0000939,PRD25332,Health,Ibadan,30-08-24,4027.409486,5444.738116,4132556.23,3056803.8,759
REV0000944,PRD16706,Health, Kaduna,27-08-24,17590.75094,27444.07563,878210.42,,32
REV0000946,PRD46709,Sports & Outdoors,Kaduna,02-08-24,761.1390233,971.8456279,,163644.89,215
REV0000952,PRD91616,Books & Media, Warri,18-08-24,6051.98293,7390.906264,4035434.82,3304382.68,546
REV0000961,PRD35945,Automotive,Ilorin,08-08-24,1023.867728,1538.219056,961386.91,639917.33,625
REV0000964,PRD49097,Health,Benin City,15-08-24,21630.2287,29450.83716,6331929.99,4650499.17,215
REV0000965,PRD14547,Sports & Outdoors,Benin City,02-08-24,6931.813097,9404.711744,9169593.95,6758517.77,975
REV0000976,PRD92810,Home & Living,Ilorin,05-08-24,7383.23555,9812.894678,9459630.47,7117439.07,964
REV0000980,PRD47981,Baby & Kids,Aba,01-08-24,395.6871316,471.9498538,,351765.86,889
REV0000983,PRD92466,Beauty & Personal Care,Port Harcourt,26-08-24,11022.61874,15132.04322,4554745.01,,301
REV0000992,PRD80659,BOOKS & MEDIA,Abeokuta,21-08-24,15705.02495,21833.49777,6659216.82,4790032.61,305
REV0000993,PRD12360,Home & Living,Enugu,03-08-24,3037.730939,4915.123801,,2685354.15,884
REV0001000,Prd47498,Books & Media,Aba,15-08-24,5239.543489,6994.734947,5232061.74,3919178.53,748
REV0001001,PRD36714,Home & Living,Ibadan,10-08-24,15326.58153,18648.78648,,7019574.34,458
REV0001006,PRD90315,Electronics,Ibadan,10-08-24,6111.13335,8770.317086,6832077.01,4760572.88,779
REV0001013,PRD75774,Books & Media,Enugu,01-08-24,1017.527885,1535.69498,1517266.64,1005317.55,988
REV0001017,PRD63243,Electronics, Kano,20-08-24,562.407021,900.2740719,601383.08,375687.89,668
REV0001020,PRD25893,Health,Warri,11-08-24,5535.09355,6907.1099,2762843.96,2214037.42,400
REV0001030,PRD49875,Home & Living,Abeokuta,19-08-24,130086.3573,168317.0013,2524755.02,1951295.36,15
REV0001052,prd32621,Beauty & Personal Care,Aba,03-08-24,684.08625,935.5577206,127235.85,93035.73,136
REV0001064,PRD38018,Groceries ,Lagos,29-08-24,90970.32826,132029.2164,9110015.93,6276952.65,69
REV0001099,PRD46947,Health,Abuja,17-08-24,98856.73667,123442.7314,,2075991.47,21
REV0001116,PRD33729,Health,Aba,25-08-24,9468.8039,11190.53888,5796699.14,,518
REV0001118,PRD72194,Automotive, Port Harcourt,14-08-24,8582.206551,11644.94263,8407648.58,6196353.13,722
REV0001121,prd44197, Books & Media,Calabar,30-08-24,14432.50326,20267.487,7965122.39,5671973.78,393
REV0001149,PRD41341,Sports & Outdoors,Port Harcourt,15-08-24,89583.34726,117865.7532,8604199.98,,73
REV0001152,PRD80080,Fashion,Warri,15-08-24,3189.431123,4292.469555,,,899
REV0001170,PRD91288,Books & Media,Ilorin,27-08-24,19187.60919,22920.06277,9603506.3,8039608.25,419
REV0001181,PRD17653,Beauty & Personal Care,Ibadan,06-08-24,139.0512019,192.4775379,164953.25,119166.88,857
 REV0001241 ,PRD21186, Health ,ilorin,08-08-24,4023.482658,5345.164529,5168774.1,3890707.73,967
REV0001243,PRD58555,Groceries,Abuja,10-08-24,9070.25621,11739.95534,9849822.53,7609944.96,839
REV0001268,PRD65440,Groceries,Calabar,27-08-24,378.1305251,497.3907877,435714.33,,876
REV0001278,PRD78780,Baby & Kids,Ilorin,31-08-24,5248.504765,7268.396144,4637236.74,3348546.04,638
REV0001296,prd64421,Baby & Kids,Lagos,21-08-24,112816.1754,174352.588,8717629.4,5640808.77,50
REV0001298,PRD53512,Groceries,KADUNA,30-08-24,2306.514874,3735.806387,1333682.88,,357
REV0001303,PRD52843,Home & Living,Warri,03-08-24,11764.31119,18663.52881,,788208.85,67
REV0001305,PRD60267,Beauty & Personal Care,Kano,10-08-24,7356.982468,10003.34847,3081031.33,,308
REV0001307,PRD79637,Home & Living,Enugu ,24-08-24,5471.318894,8626.269535,,4946072.28,904
REV0001320,PRD79014,Sports & Outdoors,Calabar,14-08-24,9675.06599,12472.93801,9516851.7,7382075.35,763
REV0001323,PRD24301,Health,Kaduna,20-08-24,8358.87117,10425.5214,4097229.91,3285036.37,393
REV0001331,PRD55312,Fashion,Abeokuta,28-08-24,46137.27361,75056.80361,8931759.63,5490335.56,119
REV0001336,PRD19228,Baby & Kids,benin city,06-08-24,7282.469223,11030.70037,3265087.31,2155610.89,296
REV0001341,PRD96663,Electronics,Benin City,06-08-24,7575.989291,11794.78407,6322004.26,,536
REV0001360,PRD19902,Books & Media,Calabar,02-08-24,5588.129718,8423.537523,,5549012.81,993
 REV0001374,PRD72012, Home & Living,Ibadan,07-08-24,9876.693028,12004.02035,,,796
REV0001375,PRD31936,Health, Jos ,02-08-24,2962.969697,4697.272541,3715542.58,2343709.03,791
REV0001379,PRD61436,Health,Jos,24-08-24,8288.119067,9844.6824,738351.18,621608.93,75
REV0001385,PRD40364,Groceries,Benin City,07-08-24,9847.550074,13740.35952,7419794.14,5317677.04,540
REV0001426,PRD27670,Books & Media,Warri,24-08-24,1393.46007,1855.058811,530546.82,398529.58,286
REV0001433,PRD80131,Home & Living,Enugu,15-08-24,22978.08366,36674.7429,6821502.18,4273923.56,186
REV0001442,PRD91132 ,Sports & Outdoors,onitsha,28-08-24,4516.714743,7502.48883,4809095.34,2895214.15,641
REV0001451,PRD37468,Beauty & Personal Care,Abeokuta,30-08-24,14617.91216,18207.12568,,,412
rev0001453,PRD72949,Books & Media,Calabar,19-08-24,17714.03127,22097.90307,8198322.04,,371
REV0001458,PRD53511,Sports & Outdoors,Kano,05-08-24,4216.3282,5561.442913,4944122.75,,889
REV0001481,PRD87991,Books & Media,Jos,13-08-24,4732.378579,6047.235674,,4528886.3,957
REV0001502,PRD17877,Health,Abeokuta,24-08-24,9148.872231,14287.98428,6915384.39,4428054.16,484
REV0001510,PRD12722,Sports & Outdoors,Warri ,04-08-24,2099.715845,3371.334338,738322.22,459837.77,219
REV0001526,PRD15105,Beauty & Personal Care,Aba,11-08-24,27137.28612,38339.82265,1878651.31,1329727.02,49
REV0001546,PRD48807,Automotive,Lagos,16-08-24,6174.43241,8992.640904,5971113.56,4099823.12,664
REV0001547,PRD82989,Groceries,Warri,01-08-24,58471.79798,73567.89202,8386739.69,6665784.97,114
 REV0001548 ,PRD40186,Automotive,Calabar,27-08-24,11837.40932,16211.31534,1426595.75,1041692.02,88
Rev0001567,PRD98874,Electronics, Abuja ,01-08-24,19603.04251,23607.13564,6869676.47,5704485.37,291
REV0001580,PRD17177,ELECTRONICS,Warri,27-08-24,1675.18009,2227.855426,993623.52,747130.32,446
REV0001586,PRD23763,Health,Ibadan,21-08-24,19160.24734,23583.80118,6202539.71,5039145.05,263
REV0001591,PRD54111,Home & Living,Calabar,08-08-24,9168.258538,11645.23527,7883824.28,6206911.03,677
REV0001599,PRD66431,Books & Media,calabar,19-08-24,23195.44821,28317.99173,4417606.71,3618489.92,156
REV0001602,PRD86035,Sports & Outdoors,Abuja,04-08-24,11280.16914,17110.90481,,6407136.07,568
REV0001606,PRD83455,Electronics,Ibadan,16-08-24,5580.072585,8090.487286,5008011.63,3454064.93,619
REV0001618,Prd18512, Electronics,Kano,21-08-24,7324.171571,8710.564872,8153088.72,6855424.59,936
REV0001651,PRD36718,Beauty & Personal Care,Ibadan,07-08-24,10723.52047,15177.69047,1927566.69,1361887.1,127
REV0001656,PRD33175,Home & Living,Calabar,21-08-24,7399.947242,9998.196116,9498286.31,7029949.88,950
REV0001686,PRD60652,Baby & Kids, Lagos,23-08-24,12799.79224,17174.0768,5684619.42,,331
REV0001688,PRD88205,Baby & Kids,Aba,05-08-24,19500.25357,27455.2211,4996850.24,3549046.15,182
REV0001734,PRD84153,Sports & Outdoors,Warri,18-08-24,7423.903072,12160.11811,8232399.96,5025982.38,677
REV0001743,PRD67448,Beauty & Personal Care,Enugu,26-08-24,9017.358428,12270.97115,8197008.73,6023595.43,668
REV0001758,PRD15068,Automotive,Onitsha,28-08-24,32802.3355,54307.52497,8200436.27,,151
REV0001764,PRD78611,Health,Jos,14-08-24,60281.34989,79612.03473,7403919.23,5606165.54,93
REV0001767,prd65215,Sports & Outdoors,Lagos,31-08-24,8127.891901,9811.73531,9497759.78,7867799.36,968
REV0001776,PRD57177,Groceries,Ilorin,27-08-24,3103.384975,4342.034552,,3081661.28,993
REV0001794,PRD16402,Electronics,Ibadan,15-08-24,9502.028895,13782.70628,9978679.35,,724
REV0001808,PRD83069,Books & Media, Kano ,25-08-24,8369.718223,13295.52816,,,636
REV0001817,PRD49022,Home & Living,IBADAN,24-08-24,8334.32692,10618.80042,7411922.69,5817360.19,698
Rev0001839,PRD74186,Beauty & Personal Care,Onitsha,17-08-24,9686.900656,12182.8932,1486312.97,1181801.88,122
REV0001848,PRD92696,Health,Kaduna,29-08-24,1146.184394,1849.315832,1632945.88,1012080.82,883
REV0001850, PRD43513,Fashion,Ilorin,08-08-24,1140.99323,1628.090678,1416438.89,992664.11,870
REV0001871,PRD32373,Books & Media,Benin City,23-08-24,38468.19353,59816.24707,6938684.66,4462310.45,116
Rev0001873,prd32366,Health,Port Harcourt,20-08-24,3370.936438,5042.608057,,,772
REV0001877,PRD63432,Electronics,Onitsha,07-08-24,25163.45503,29658.76331,,7297401.96,290
REV0001912,PRD92693,Home & Living,Kano,16-08-24,26167.51837,35591.88678,8720012.26,6411042,245
REV0001934,PRD94404,Baby & Kids,Warri,29-08-24,137126.3239,227266.9116,,5210800.31,38
Rev0001936,PRD18950,Groceries,Lagos,09-08-24,17313.21405,20554.92012,1726613.29,1454309.98,84
REV0001939,PRD79650,Fashion,Abuja,07-08-24,2879.63004,4682.66327,4682663.27,,1000
REV0001940,PRD51578,Baby & Kids,Lagos,03-08-24,7015.5175,9327.372476,3954805.93,2974579.42,424
REV0001946,PRD82403,Electronics,Onitsha,28-08-24,14993.04582,20461.26897,3376109.38,2473852.56,165
REV0001955,PRD12812,Electronics,Abeokuta,02-08-24,22194.97429,35575.45831,2739310.29,1709013.02,77
REV0001959,PRD64797,Health,Abuja,30-08-24,18769.22439,28101.11094,8711344.39,5818459.56,310
REV0001961,PRD66131,Baby & Kids,Abuja,11-08-24,9633.291739,14919.25592,,2880354.23,299
rev0001982,PRD78531,Beauty & Personal Care,Warri,05-08-24,3095.771322,3687.728639,2872740.61,,779
REV0001994,Prd30630,Home & Living,Abeokuta,05-08-24,13950.79264,16903.18798,4682183.07,3864369.56,277
REV0001997,PRD19621,Baby & Kids,Enugu,26-08-24,10549.633,14630.75548,6144917.3,4430845.86,420
Rev0002000,PRD38662,Baby & Kids, Benin City,12-08-24,2933.237397,3543.946156,2913123.74,2411121.14,822
REV0002025,PRD17355,SPORTS & OUTDOORS,Kaduna,14-08-24,7817.730998,10608.29258,4572174.1,3369442.06,431
REV0002037,PRD46050,Health, Benin City ,22-08-24,8456.93836,13316.7477,9095338.68,5776088.9,683
Rev0002040,PRD15997,Home & Living,Calabar,03-08-24,6851.039007,8207.888258,4711327.86,,574
REV0002041,PRD59869,Electronics,Jos,08-08-24,5881.516557,7971.416866,7477189.02,,938
REV0002051,PRD73209,BOOKS & MEDIA,Lagos,16-08-24,8093.550808,9890.670071,,6814769.78,842
REV0002062,PRD41909,Electronics,Ilorin,15-08-24,2274.446075,2754.336486,2140119.45,,777
REV0002081,PRD79526,Health,Abuja,13-08-24,867.3895325,1292.641362,635979.55,426755.65,492
REV0002105, PRD43152 ,Health,Onitsha,19-08-24,2620.410362,3898.511087,3013549.07,2025577.21,773
REV0002115,PRD76175,Sports & Outdoors,Ilorin,17-08-24,2678.862981,3653.494947,3456206.22,2534204.38,946
REV0002123,PRD46009,baby & kids,Port Harcourt,09-08-24,9081.104965,13277.76255,9467044.7,6474827.84,713
REV0002131,PRD96386,Health,Kano,15-08-24,6315.451553,8306.54983,8289936.73,6302820.65,998
REV0002157,Prd55752,Automotive,Calabar,27-08-24,10189.66939,12171.03434,9444722.65,7907183.45,776
Rev0002158,PRD78436,Groceries,Port Harcourt,13-08-24,3185.38715,4521.797726,,3096196.31,972
REV0002167, PRD98494,Sports & Outdoors, Benin City ,06-08-24,7702.472417,9217.021405,6101668.17,5099036.74,662
REV0002171,PRD57959,Books & Media, Enugu,24-08-24,7483.182897,11546.57005,,1601401.14,214
REV0002176,PRD41595 ,Books & Media,Abeokuta,12-08-24,2784.31803,3296.997273,1088009.1,,330
REV0002182,PRD65796,Health,Benin City,07-08-24,1948.249101,2518.386002,2437797.65,1885905.13,968
REV0002183,PRD91592,Fashion,Benin City,03-08-24,1875.635817,2356.147943,,1376716.69,734
REV0002199,PRD12959,Groceries,Jos,24-08-24,2410.423852,3858.000889,520830.12,325407.22,135
REV0002205,PRD71715,Groceries,Ilorin,29-08-24,9162.429516,13299.50581,3298277.44,2272282.52,248
REV0002209,PRD24115,Health,Enugu,05-08-24,3532.864258,4578.132369,4289710.03,,937
REV0002218, PRD17006,Groceries,Benin City ,22-08-24,1802.36092,2665.873037,,1175139.32,652
REV0002220,PRD52486,Fashion,abeokuta,10-08-24,4435.256329,7258.670203,3578524.41,2186581.37,493
REV0002225,PRD15984,Fashion,Onitsha,29-08-24,231.3341906,308.5057014,171529.17,128621.81,556
REV0002233 ,PRD96583, Fashion,Abuja,10-08-24,1266.478553,1599.138623,1370461.8,1085372.12,857
REV0002234,PRD61632,Fashion,Jos,25-08-24,31611.87673,44679.90845,4914789.93,,110
REV0002250, PRD35897,Electronics,Ibadan,20-08-24,10947.62876,13553.12068,8199638.01,6623315.4,605
REV0002273 ,PRD20444,Health,Abuja,16-08-24,16207.51094,21415.70578,7045767.2,5332271.1,329
REV0002274,PRD34126,Baby & Kids,Abeokuta,13-08-24,2923.080533,4148.791667,1866956.25,1315386.24,450
REV0002278,PRD67906,Home & Living,Calabar,11-08-24,14168.85129,18893.1231,8483012.27,6361814.23,449
REV0002279,PRD35602,Electronics,Abeokuta,12-08-24,11288.92191,13931.66787,9557124.16,7744200.43,686
REV0002282,PRD38273,Books & Media,Abuja,14-08-24,11151.79312,14260.05215,1326184.85,1037116.76,93
REV0002293,PRD12471,Books & Media,Kano,26-08-24,136048.4283,181714.7409,8540592.82,6394276.13,47
REV0002296,PRD39969,Fashion,Port Harcourt,23-08-24,12934.41746,17396.34362,6297476.39,4682259.12,362
REV0002302,PRD88491,Home & Living,Ilorin,24-08-24,12919.75954,18258.15421,3596856.38,,197
REV0002307, PRD91411 ,Groceries,Ilorin,18-08-24,1869.922084,2409.400147,1144465.07,888212.99,475
REV0002310,PRD85402,Sports & Outdoors,Lagos,26-08-24,4482.896818,6958.634215,1683989.48,1084861.03,242
rev0002332,PRD12060,Sports & Outdoors,Enugu,26-08-24,1973.446974,2460.195301,2162511.67,1734659.89,879
REV0002338,PRD43410,Home & Living,Abuja,15-08-24,11669.23017,18607.51204,7759332.52,4866068.98,417
REV0002342,PRD95223,Baby & Kids,Abeokuta,15-08-24,11062.66411,15087.42837,,6593347.81,596
REV0002366,PRD63937,Electronics,Enugu,11-08-24,18710.22162,24953.63787,5864104.9,4396902.08,235
REV0002370,Prd88198,Books & Media,Onitsha,31-08-24,4231.699011,5810.886477,5113580.1,3723895.13,880
REV0002384,PRD16842,Beauty & Personal Care,Ilorin,30-08-24,18891.72549,24788.87718,8626529.26,6574320.47,348
REV0002405,PRD62277,health,Lagos,04-08-24,3935.371911,5002.613978,,1770917.36,450
