record_id,product_id,category,city,date,Unit_Cost_ngn,Unit_Price_ngn,revenue_ngn,cost_ngn,units_sold
REV0000758,PRD16859,Groceries,Onitsha,26-10-24,10757.92145,13513.21851,6513371.32,5185318.14,482
REV0000761,PRD95393,Beauty & Personal Care,Ilorin,15-10-24,8201.590277,11679.69453,8000590.75,5618089.34,685
 REV0000767,PRD27763,Electronics,Kaduna,27-10-24,5923.704099,7154.741258,5916971.02,,827
REV0000778,PRD17071,Health,Port Harcourt,11-10-24,3014.82435,3608.456076,,1344611.66,446
REV0000786,PRD85459,Books & Media,Port Harcourt,01-10-24,3175.058776,4937.607493,1654098.51,1063644.69,335
REV0000802,PRD60181,Home & Living,Abeokuta,03-10-24,12344.4957,19809.1962,5209818.6,,263
REV0000809,PRD79898,SPORTS & OUTDOORS,Calabar,22-10-24,12203.36439,15745.42959,,5979648.55,490
REV0000811,PRD98962,Home & Living,Kano,06-10-24,10136.76893,13736.31257,6318703.78,4662913.71,460
REV0000812,PRD60570,Books & Media,onitsha,03-10-24,29531.83772,36652.04352,5314546.31,4282116.47,145
Rev0000817,PRD23153,Beauty & Personal Care,Kano,12-10-24,2936.85422,3700.967591,2657294.73,2108661.33,718
REV0000819,PRD55195,Automotive,Onitsha,21-10-24,10984.62977,14384.46709,3711192.51,2834034.48,258
REV0000830,PRD37453,Books & Media,Warri,06-10-24,47057.36355,75671.08887,9383215.02,5835113.08,124
REV0000835,PRD59232,Electronics,Lagos,01-10-24,21779.48466,27526.82249,9854602.45,7797055.51,358
REV0000841,PRD33294,Sports & Outdoors, Abeokuta,17-10-24,9596.637632,12736.65579,483992.92,364672.23,38
 REV0000847,PRD62612,Baby & Kids,Abeokuta,03-10-24,1781.969905,2503.465227,,1687525.5,947
REV0000872,PRD40054,Home & Living,Ilorin,21-10-24,862.5493061,1405.191211,1032815.54,633973.74,735
REV0000885,PRD49142,Baby & Kids,Benin City,18-10-24,3116.18688,5157.464696,3140896,1897757.81,609
REV0000896,PRD81724,Automotive,Lagos,08-10-24,35659.54408,46991.20464,9210276.11,6989270.64,196
REV0000909,PRD35667,Fashion,Warri,17-10-24,10338.92306,13798.34747,,,566
REV0000914 ,PRD98124,Sports & Outdoors,Ibadan,05-10-24,15611.68362,19906.12779,8480010.44,6650577.22,426
REV0000916,PRD64350,Automotive,Lagos,27-10-24,18849.32681,23945.13702,,5372058.14,285
REV0000922,Prd57593,Groceries,Enugu,26-10-24,1724.521261,2682.460624,2062812.22,1326156.85,769
REV0000933,PRD54639,Health,Kaduna,02-10-24,5836.995839,8693.341563,5285551.67,3548893.47,608
REV0000945,PRD54107, Baby & Kids,Calabar,23-10-24,11247.83066,13884.10428,7136429.6,5781384.96,514
REV0000963,PRD44011,Baby & Kids,Ilorin,06-10-24,5327.307131,8717.746939,5439874.09,3324239.65,624
REV0000974,PRD80110,Books & Media,Ibadan,25-10-24,42086.93563,54245.735,1735863.52,1346781.94,32
REV0001007,PRD59964,Beauty & Personal Care,Kano,21-10-24,41734.22628,60300.35615,4703427.78,3255269.65,78
 REV0001008,PRD58533,Beauty & Personal Care,Warri,16-10-24,4154.249878,6327.276729,5707203.61,3747133.39,902
REV0001015 ,PRD78656,Fashion,Benin City,02-10-24,925.6127712,1227.019055,1142354.74,861745.49,931
REV0001019,PRD33828,Beauty & Personal Care,Kaduna,23-10-24,3358.027508,5123.003123,1542023.94,,301
REV0001022,PRD99061,Sports & Outdoors,Enugu,18-10-24,7463.010782,11712.17642,3595638.16,2291144.31,307
REV0001023,PRD90937,Fashion,Kaduna,18-10-24,4000.949304,4741.501881,1839702.73,1552368.33,388
REV0001024,PRD78464,Beauty & Personal Care,Port Harcourt,08-10-24,2419.342538,3920.070642,,791125.01,327
REV0001025,PRD86798, Health ,Onitsha,25-10-24,1884.044747,2668.73231,843319.41,595358.14,316
REV0001032, PRD63880,Books & Media,Benin City,09-10-24,9339.083896,12728.60403,9342795.36,6854887.58,734
REV0001060 ,PRD27215,Health,Jos,03-10-24,1029.050271,1693.065367,1684600.04,1023905.02,995
REV0001063,PRD68432,Automotive,Kano,09-10-24,8547.276882,10839.69175,,,680
REV0001081,PRD15945,Groceries,Kaduna,11-10-24,11876.8939,16175.20886,6098053.74,4477589,377
REV0001127,PRD53932,Health,calabar,17-10-24,7667.047317,9132.861911,,5857624.15,764
Rev0001134,PRD37799,Baby & Kids,Enugu,19-10-24,5262.508114,8066.878532,,3404842.75,647
REV0001139,PRD25460,Electronics,Abuja,01-10-24,4491.057776,6968.363048,,2887750.15,643
 REV0001147,PRD43388,Beauty & Personal Care,Lagos,24-10-24,7913.383564,9328.757373,,3885471.33,491
REV0001148,PRD41346,Health,Ibadan,04-10-24,4627.131293,5713.294224,662742.13,536747.23,116
REV0001160,PRD12856,books & media,Abuja,16-10-24,10860.61902,13912.30712,6385748.97,4985024.13,459
 REV0001165 ,PRD55592,Home & Living ,Ilorin,03-10-24,7302.475352,9855.221944,,,710
REV0001178,PRD70869,Baby & Kids,Calabar,07-10-24,90108.42636,148416.7673,,991192.69,11
 REV0001186,PRD92953,Electronics,Kaduna,15-10-24,4477.25388,5495.101798,1741947.27,1419289.48,317
REV0001207,PRD79126,Groceries,Ibadan,04-10-24,4495.918507,5786.81972,4340114.79,3371938.88,750
 REV0001208,PRD41817,Automotive,Enugu,09-10-24,47540.72871,64117.15935,1987631.94,1473762.59,31
REV0001223,PRD30568,Automotive,Enugu,12-10-24,6250.979631,8328.45687,7903705.57,5932179.67,949
REV0001229,PRD55200, Beauty & Personal Care ,ABA,09-10-24,15906.1921,23898.49205,9200919.44,6123883.96,385
REV0001239, PRD42275 ,Health,Port Harcourt,13-10-24,5246.171618,6347.589783,,3630350.76,692
REV0001259,prd14784,Automotive,Port Harcourt,21-10-24,39287.28146,60269.86306,8678860.28,5657368.53,144
REV0001275,PRD16472,Books & Media,Onitsha,25-10-24,5390.267825,7172.749126,,,446
REV0001289,PRD92259,Books & Media,Kano,23-10-24,1925.014475,2940.01245,2772431.74,,943
REV0001295,PRD34370,Books & Media,Warri,18-10-24,25086.20261,31193.37079,8734143.82,7024136.73,280
REV0001314,PRD98395,Books & Media,Aba,15-10-24,737.5221936,1006.123162,665047.41,487502.17,661
REV0001327,PRD68315,Automotive,Warri,10-10-24,4433.815368,5971.8596,4783459.54,3551486.11,801
REV0001339 ,PRD82268,Beauty & Personal Care,Kaduna,11-10-24,1215.250067,1448.209074,860236.19,721858.54,594
REV0001348,PRD27682,Baby & Kids,Kano,14-10-24,3951.534613,4664.786444,1324799.35,,284
REV0001353,PRD52419,Sports & Outdoors,Warri,18-10-24,8850.028318,11266.00027,,7628724.41,862
REV0001361,PRD12830,Automotive,Calabar,08-10-24,11635.98403,14663.40405,7639633.51,6062347.68,521
REV0001366,PRD38859,Beauty & Personal Care,Kano,07-10-24,12417.13399,15383.89528,5015149.86,4047985.68,326
REV0001372,PRD32996,Sports & Outdoors,Kaduna,18-10-24,2974.185678,4659.104472,4635808.95,2959314.75,995
REV0001400,PRD37260,Electronics,Abeokuta,24-10-24,14929.86501,19414.96191,7513590.26,5777857.76,387
REV0001427,PRD63424,Books & Media,Kaduna,19-10-24,1446.250427,1825.796193,1155728.99,915476.52,633
REV0001435,PRD49121,Home & Living,Onitsha,27-10-24,7335.085846,9305.143662,5666832.49,,609
REV0001438,PRD29323,Beauty & Personal Care,Kano,19-10-24,19051.02443,29671.3269,,3010061.86,158
REV0001445,PRD11289,Electronics,Benin City,12-10-24,7724.526131,12355.17131,1692658.47,1058260.08,137
REV0001452,PRD34228,Electronics,Aba,19-10-24,4671.184317,5743.205932,1849312.31,1504121.35,322
REV0001469 ,PRD60728,Beauty & Personal Care,Port Harcourt,08-10-24,5169.159091,6734.575682,888963.99,,132
REV0001478,PRD89270,Baby & Kids,ABEOKUTA,25-10-24,137375.2879,196583.1869,5700912.42,3983883.35,29
REV0001484,PRD45312,Health,Abuja,21-10-24,33668.30716,41946.93388,5620889.14,4511553.16,134
REV0001506,PRD85768,Sports & Outdoors,ONITSHA,10-10-24,64638.60916,78828.50602,6542766,5365004.56,83
REV0001511,PRD49819,Beauty & Personal Care,Lagos,23-10-24,7915.242661,11082.10767,6704675.14,4788721.81,605
REV0001515,PRD24903,Fashion,Kaduna,08-10-24,7230.075111,11174.1757,4547889.51,2942640.57,407
REV0001524,PRD75928,Books & Media,Abuja,14-10-24,1687.950118,2811.92626,714229.27,,254
REV0001542,PRD68946,Automotive,Kano,07-10-24,11059.23776,14215.21681,,7210623.02,652
REV0001553,PRD88776,Beauty & Personal Care,Enugu,25-10-24,215.373382,284.7988808,117052.34,88518.46,411
REV0001583,PRD22668,Fashion,Abuja,21-10-24,4449.701604,6603.703292,,,480
REV0001592,PRD25731,Health,Onitsha,24-10-24,4589.685491,5518.002046,2643122.98,2198459.35,479
REV0001598,PRD46842,Automotive,Ilorin,23-10-24,16039.5539,21142.67851,9218207.83,6993245.5,436
REV0001661,PRD21254,Baby & Kids,ENUGU,22-10-24,2779.806747,3718.105257,3394630.1,2537963.56,913
REV0001668,PRD69735,HEALTH,port harcourt,02-10-24,6726.845981,8760.603627,7367667.65,5657277.47,841
REV0001679,PRD99963,Books & Media,Aba,11-10-24,9305.104316,11270.29091,5849280.98,4829349.14,519
REV0001682,Prd31260,Health,kaduna,27-10-24,503.89,736.8992857,639628.58,437376.52,868
REV0001694,PRD60813,Sports & Outdoors,Kaduna,06-10-24,22242.10009,30685.14163,9788560.18,,319
REV0001703,PRD10173,Baby & Kids,CALABAR,15-10-24,6655.195852,10335.6535,9643164.72,6209297.73,933
REV0001707,PRD34751,Baby & Kids,Onitsha,05-10-24,2815.020928,3323.074708,,819171.09,291
REV0001712,PRD34932,Health,Enugu,05-10-24,3161.543325,5213.465271,2116666.9,1283586.59,406
REV0001714,PRD66648,Groceries,Enugu,24-10-24,20940.68568,29780.61572,7653618.24,5381756.22,257
REV0001715, PRD16642 ,Sports & Outdoors,Jos,25-10-24,8566.616827,12632.4188,9474314.1,6424962.62,750
REV0001739,PRD88024,Home & Living,Jos,27-10-24,5962.00502,8279.726357,6069039.42,,733
REV0001741,PRD59272,Home & Living,Warri,20-10-24,9849.251286,11650.67852,,7810456.27,793
REV0001770,PRD25538, Electronics ,Warri,01-10-24,11565.06064,13907.56237,5410041.76,4498808.59,389
REV0001786,PRD28109,Automotive,Ilorin,22-10-24,2635.056377,4176.284681,3792066.49,2392631.19,908
REV0001787,PRD62655,Baby & Kids,Onitsha,18-10-24,6927.056355,9526.099371,9383207.88,6823150.51,985
REV0001788,PRD68307,Beauty & Personal Care,Abuja,21-10-24,1080.065933,1335.799474,279182.09,225733.78,209
REV0001798,PRD59126,Health,Ibadan,06-10-24,1983.515259,2488.087225,2303968.77,1836735.13,926
REV0001804,PRD85022,Electronics,Ilorin,04-10-24,5883.895364,9307.376849,8832700.63,5583816.7,949
REV0001813,PRD98993,books & media, Abuja ,02-10-24,18865.77185,27760.26971,5690855.29,3867483.23,205
 REV0001852,PRD96896,Books & Media,Aba,21-10-24,1368.200022,1936.149221,1765768.09,1247798.42,912
REV0001863,PRD73438,Electronics,Benin City,11-10-24,88322.14667,130854.1641,6673562.37,4504429.48,51
REV0001864,PRD82891,BOOKS & MEDIA,Kano,23-10-24,7522.562357,12010.33807,8203060.9,5137910.09,683
 REV0001874 ,PRD17154,Groceries,Kaduna,12-10-24,15976.86869,19801.08822,5900724.29,4761106.87,298
REV0001887,PRD44867,Books & Media,Jos,18-10-24,11496.47997,14343.53242,,4081250.39,355
REV0001889,PRD98868,HEALTH,Warri,27-10-24,2072.800449,2641.49297,,1940141.22,936
REV0001899,PRD53654,Sports & Outdoors,Ibadan,16-10-24,1959.846586,3261.482817,3114716.09,1871653.49,955
REV0001901,PRD53294,SPORTS & OUTDOORS,Kano,25-10-24,60519.28462,95726.44846,,,26
REV0001913,PRD94349,Books & Media,Aba,20-10-24,7579.071009,10086.69916,,4130593.7,545
REV0001932,PRD40995,Fashion,Kano,01-10-24,18626.97939,26262.38055,4333292.79,3073451.6,165
REV0001950,PRD80899,ELECTRONICS,Port Harcourt,05-10-24,2753.488165,3703.563196,2966554.12,2205544.02,801
 REV0001956,PRD13494,Sports & Outdoors,Ilorin,24-10-24,10492.89345,14105.06694,,4805745.2,458
REV0001967,PRD90165,Home & Living,Ilorin,11-10-24,5889.935652,7032.686945,,,897
rev0001992,PRD35670,Baby & Kids,Kaduna,10-10-24,2866.723237,4492.69785,3886183.64,2479715.6,865
REV0002010,PRD26430,Electronics,jos,07-10-24,22250.83782,30349.75092,9863669.05,7231522.29,325
REV0002011,PRD68197,Beauty & Personal Care,Enugu,08-10-24,8317.763928,9916.612344,7953123.1,6670846.67,802
REV0002021,PRD81665,Fashion,Onitsha,08-10-24,4882.696905,7213.252381,605913.2,,84
REV0002033,PRD24427,Groceries,Kano,15-10-24,6648.103024,10106.80389,8287579.19,5451444.48,820
REV0002036,PRD74939,Books & Media,abuja,06-10-24,10189.67501,13563.28627,6876586.14,,507
REV0002057,PRD20608,Beauty & Personal Care,Ibadan,18-10-24,133431.7324,179097.0041,9671238.22,7205313.55,54
 REV0002086,PRD58535 ,Groceries,Warri,19-10-24,584.8233848,928.9727012,842578.24,,907
Rev0002117,PRD28703,Fashion,Aba,12-10-24,2517.260567,3325.9232,997776.96,755178.17,300
REV0002141,PRD29847,baby & kids,Warri,23-10-24,5676.377051,8066.153997,4621906.24,3252564.05,573
REV0002147,PRD17618, Beauty & Personal Care,Lagos ,19-10-24,41330.56968,52317.47758,8213843.98,6488899.44,157
REV0002169,PRD68337,health,Jos,14-10-24,41253.41826,56316.94424,5181158.87,,92
REV0002177, PRD32816,Groceries,Ibadan,19-10-24,4588.225088,5439.470857,3998011.08,3372345.44,735
REV0002198,PRD76573,Beauty & Personal Care,Abuja,05-10-24,11342.26118,17688.58249,8667405.42,5557707.98,490
REV0002201,PRD15253,Home & Living,Kaduna,08-10-24,9832.246441,12859.80226,2276185,1740307.62,177
REV0002211,PRD82407,Groceries,Enugu,09-10-24,8288.747143,13156.75467,6446809.79,4061486.1,490
REV0002212,PRD63972,Baby & Kids,Lagos,26-10-24,1976.216263,2616.620051,2590453.85,1956454.1,990
REV0002216,PRD28820,Books & Media,Ibadan,07-10-24,25003.02971,31481.20623,6516609.69,5175627.15,207
REV0002226,PRD73791,Health,Ibadan,15-10-24,29671.76225,40555.94422,9895650.39,,244
REV0002238,PRD39724,Health,Abuja,06-10-24,8408.543591,11011.35,5120277.75,3909972.77,465
REV0002251,PRD92566,Baby & Kids,Onitsha,02-10-24,10705.28906,14086.24625,8367230.27,6358941.7,594
REV0002258, PRD59233 ,Groceries,Port Harcourt,21-10-24,7822.26006,10487.19423,3523697.26,2628279.38,336
REV0002260 ,PRD51650 ,Health,Port Harcourt,10-10-24,1011.585,1213.434216,448970.66,374286.45,370
REV0002262,PRD15485,Fashion, Calabar ,12-10-24,851.3440546,1006.942002,995865.64,841979.27,989
REV0002276,PRD86483,Baby & Kids,Jos,07-10-24,25892.85209,36034.19651,8972514.93,6447320.17,249
REV0002306,PRD98730,Beauty & Personal Care,warri,23-10-24,8882.973784,12197.70427,6220829.18,4530316.63,510
REV0002314,PRD81834,Groceries,abeokuta,21-10-24,1973.974,2557.284561,1457652.2,1125165.18,570
REV0002317,PRD39174,Home & Living,Lagos,20-10-24,17633.13035,24051.65196,7504115.41,,312
REV0002328,PRD41215,Beauty & Personal Care,Port Harcourt,14-10-24,8483.278482,11528.31088,9038195.73,6650890.33,784
REV0002330,PRD18577,Books & Media,Lagos,11-10-24,1662.661465,2112.432031,1081565.2,851282.67,512
REV0002349,PRD31684,Automotive,Warri,27-10-24,12222.86848,15442.17172,3767889.9,2982379.91,244
REV0002355,PRD71818 ,Groceries,Ilorin,02-10-24,23217.54298,29423.37393,2471563.41,1950273.61,84
REV0002371,PRD26041,Health,Onitsha,15-10-24,1065.790631,1762.4786,1145611.09,,650
REV0002398,PRD90061,Health,Kaduna,18-10-24,4869.52178,7894.87997,2660574.55,1641028.84,337
REV0002409,PRD65181,Electronics,PORT HARCOURT,08-10-24,98913.41744,157751.8281,6783328.61,4253276.95,43
REV0002418,PRD68810,Groceries,Calabar,08-10-24,56256.99639,72819.85344,4442011.06,3431676.78,61
REV0002419,Prd80711, Books & Media , Warri ,04-10-24,10689.33186,13421.9533,9717494.19,7739076.27,724
REV0002444,PRD29270,Beauty & Personal Care,Benin City,06-10-24,8621.254635,13338.32362,5121916.27,3310561.78,384
REV0002449,PRD44050,Health,Ilorin,15-10-24,28040.83922,35374.27957,9126564.13,7234536.52,258
REV0002469,PRD51551,Automotive,Lagos,16-10-24,27850.57668,40013.22256,9523146.97,6628437.25,238
REV0002475,PRD37614,Beauty & Personal Care,Benin City,10-10-24,8737.676408,13594.42981,,4622230.82,529
REV0002491,PRD35578,Baby & Kids,Onitsha,25-10-24,44649.7762,53002.68676,3763190.76,3170134.11,71
REV0002500,PRD55223,Books & Media,Abeokuta,15-10-24,20083.55462,29483.99817,2742011.83,1867770.58,93
REV0002505,PRD10308,Groceries,Ilorin,02-10-24,24934.8564,30072.17307,3428227.73,2842573.63,114
REV0002509,PRD35231,SPORTS & OUTDOORS,Jos,14-10-24,10560.17223,14266.46442,,2175395.48,206
REV0002510,PRD70876,Books & Media,Benin City,06-10-24,3170.068257,4639.861927,,691074.88,218
REV0002516,PRD18670, Groceries,Aba ,22-10-24,7614.650739,10745.67829,9305757.4,6594287.54,866
REV0002530,PRD73434,Automotive,Onitsha,17-10-24,22546.30309,35915.05659,8009057.62,5027825.59,223
REV0002532, PRD41751 ,Books & Media,Jos,06-10-24,52116.57429,83563.94548,3509685.71,2188896.12,42
REV0002545,PRD29789,Fashion,Kaduna,01-10-24,36866.08497,47490.25809,8215814.65,6377832.7,173
REV0002553,PRD54427,AUTOMOTIVE,Abuja,23-10-24,1180.79178,1766.566384,625364.5,418000.29,354
REV0002585,prd50545,Home & Living,Lagos,09-10-24,3146.715316,3896.547427,,1296446.71,412
REV0002620,PRD95707, Groceries,Aba,07-10-24,341.1862487,404.6355111,383999.1,323785.75,949
REV0002634,PRD90145,Beauty & Personal Care,Lagos,06-10-24,8728.700455,11952.26397,9729142.87,7105162.17,814
REV0002654,PRD18693,Books & Media,Aba,23-10-24,1537.150343,2523.356478,,1029890.73,670
rev0002669, PRD13678 ,Beauty & Personal Care,Lagos,01-10-24,13009.06309,15514.25209,2156481.04,1808259.77,139
REV0002672,PRD23611,Health,Benin City,09-10-24,13509.42996,16546.82116,8405785.15,6862790.42,508
REV0002681,PRD78288,Sports & Outdoors,Jos,27-10-24,21207.379,33959.04736,,4262683.18,201
REV0002682,PRD34823,Fashion,Onitsha,03-10-24,8321.138382,13304.20344,9539113.87,5966256.22,717
REV0002685,PRD69703,Fashion,Benin City,27-10-24,7462.000218,11756.68062,6477931.02,4111562.12,551
REV0002687,PRD43443,Automotive,Kano,21-10-24,18934.31203,27827.1016,6595023.08,4487431.95,237
REV0002692,PRD63177,Books & Media,Onitsha,09-10-24,2373.578338,3701.596488,2561504.77,1642516.21,692
REV0002720,PRD50035,health,abeokuta,10-10-24,20071.29292,32384.72395,,5439320.38,271
REV0002733, PRD95604 ,Baby & Kids,Jos,18-10-24,14769.52301,21335.95221,3477760.21,2407432.25,163
REV0002739,PRD57037,health,Port Harcourt,12-10-24,13493.42381,17163.7924,,5559290.61,412
REV0002743,PRD79941,Fashion,Warri,02-10-24,7692.577222,9472.516667,6990717.3,5677121.99,738
REV0002750 ,PRD71819,automotive,Ilorin,13-10-24,3002.801805,4758.341529,4482357.72,2828639.3,942
REV0002763,PRD21010,Home & Living,Ibadan,19-10-24,8604.500304,10836.20686,3207517.23,,296
REV0002764,PRD86172,Health,Ibadan,16-10-24,81369.88625,120097.0331,7686210.12,5207672.72,64
REV0002786, PRD75736 ,Electronics,Lagos,06-10-24,3403.881775,5021.026546,2631017.91,1783634.05,524
REV0002790,PRD53610 ,Home & Living,Lagos,02-10-24,598.9321193,910.1568274,,471958.51,788
REV0002801,PRD23053,Groceries,Port Harcourt,03-10-24,11157.23316,17532.51668,3278580.62,2086402.6,187
REV0002812,PRD86982,Health,Ibadan,26-10-24,7906.201394,10456.97207,6525150.57,4933469.67,624
