record_id,product_id,category,city,date,Unit_Cost_ngn,Unit_Price_ngn,revenue_ngn,cost_ngn,units_sold
REV0001062,PRD61796,Electronics,Ibadan,17-06-24,15848.18692,22306.68248,8900366.31,6323426.58,399
REV0001072,PRD97489,Sports & Outdoors,Calabar ,08-06-24,7144.139458,11678.59384,,5408113.57,757
REV0001088,PRD20446,Groceries,Aba,08-06-24,7530.738367,11118.50889,8238815.09,5580277.13,741
REV0001097,PRD13481,FASHION,Kano,27-06-24,305.9785123,401.0591979,310018.76,236521.39,773
REV0001106,PRD43692, Baby & Kids ,aba,16-06-24,3668.854321,4628.189989,,3456060.77,942
REV0001112,PRD61716,Sports & Outdoors,Ilorin,05-06-24,11836.63149,17041.73439,4925061.24,3420786.5,289
REV0001128,PRD94113,Beauty & Personal Care,Abuja,01-06-24,3021.424615,4590.9497,3819670.15,,832
REV0001137,PRD82573,Home & Living,Ilorin,05-06-24,1900.923207,2432.940082,,1855301.05,976
REV0001144,PRD20234,Health, Aba ,16-06-24,25823.34463,35020.98123,7949762.74,5861899.23,227
REV0001145,PRD36047,Baby & Kids, Ibadan,14-06-24,68496.2545,87877.1845,,2739850.18,40
REV0001151,PRD41051, Groceries,Warri,18-06-24,14365.04432,17425.19987,7945891.14,6550460.21,456
 REV0001155 ,PRD44078, Health, Ilorin,10-06-24,6099.126853,8228.097689,2065252.52,1530880.84,251
REV0001175,PRD42149,Groceries,Benin City,09-06-24,18602.23639,27141.97664,6541216.37,,241
REV0001176,PRD52153,Sports & Outdoors ,Port Harcourt,21-06-24,6676.237761,9774.026597,3274298.91,2236539.65,335
REV0001190,PRD44587,Beauty & Personal Care,Calabar,09-06-24,2074.076261,2926.390092,1275906.08,904297.25,436
REV0001200,PRD12244,Beauty & Personal Care,Jos,30-06-24,35790.49953,42670.3428,,3829583.45,107
REV0001212 ,PRD92593,Electronics,Aba,06-06-24,834.7446958,1121.464275,,535071.35,641
REV0001219,PRD25050,Fashion, Kano ,07-06-24,419.0591568,512.333284,346337.3,283283.99,676
REV0001235,PRD63918,Sports & Outdoors,Abeokuta,16-06-24,5195.311928,6131.237102,4929514.63,4177030.79,804
REV0001238,PRD73348,Groceries,Warri,03-06-24,1398.875691,1927.818171,474243.27,344123.42,246
rev0001240,PRD20638,Beauty & Personal Care,Kaduna,29-06-24,4475.775464,5806.442361,5632249.09,,970
REV0001248,PRD18950,Sports & Outdoors,Onitsha,15-06-24,6050.399269,9641.446812,6199450.3,3890406.73,643
rev0001265,PRD43102,Groceries,Kano,23-06-24,5646.919766,8209.059149,7716515.6,5308104.58,940
rev0001273,PRD65839,Sports & Outdoors,Ilorin,04-06-24,97687.21739,145320.3693,,4493612,46
REV0001274,PRD69979,Automotive,Calabar,12-06-24,26238.71205,41701.53107,,5378935.97,205
REV0001292,PRD31272,Health,lagos,21-06-24,1053.499987,1723.103739,,,773
REV0001302,PRD51191,Beauty & Personal Care,Abeokuta,07-06-24,2932.600485,4318.315884,4007397.14,2721453.25,928
REV0001316,prd48652,Groceries,Abeokuta,29-06-24,1005.380582,1452.338627,898997.61,622330.58,619
REV0001326, PRD90098,Beauty & Personal Care, Kaduna ,08-06-24,58926.97935,76795.27419,2380653.5,1826736.36,31
REV0001388,PRD39100,Groceries,Ilorin,21-06-24,15134.02395,20934.4732,6405948.8,4631011.33,306
REV0001394,PRD70286,HEALTH,Abeokuta,28-06-24,12553.39544,16812.47604,,7067561.63,563
REV0001405,PRD89190,Home & Living,Enugu,22-06-24,15172.84536,19805.62371,1921145.5,1471766,97
REV0001408,PRD34545,Home & Living,Port Harcourt,12-06-24,3312.484677,4602.22182,2351735.35,1692679.67,511
REV0001425,PRD20171,Sports & Outdoors,Calabar,10-06-24,7322.611244,11914.55593,7375110.12,4532696.36,619
REV0001440,PRD72023,Automotive,Ibadan,13-06-24,21395.37622,30334.68586,,2374886.76,111
REV0001455,PRD25348,Beauty & Personal Care,ONITSHA,04-06-24,7337.246828,9065.521953,5058561.25,4094183.73,558
Rev0001473,PRD73514,Beauty & Personal Care ,Port Harcourt,18-06-24,5248.314132,6248.011198,3130253.61,2629405.38,501
REV0001474,PRD12851,Home & Living,Ibadan,18-06-24,18737.06714,24041.37453,5890136.76,4590581.45,245
 REV0001479 ,PRD53884,Home & Living,Kaduna,17-06-24,4607.45897,6032.382525,4801776.49,3667537.34,796
REV0001483,PRD99855,Fashion,Kano,29-06-24,481.184403,614.8581716,,257914.84,536
REV0001487,PRD56159,Baby & Kids,Lagos,06-06-24,7191.013813,10704.79025,8563832.2,5752811.05,800
REV0001516,PRD39080,Automotive, Abuja,19-06-24,1730.061948,2054.869741,1191824.45,1003435.93,580
REV0001523,PRD12767,Baby & Kids,Kaduna,13-06-24,19230.70927,24796.83968,7811004.5,6057673.42,315
REV0001531,PRD44092,Health,Benin City,16-06-24,6649.124878,9897.871641,6512799.54,4375124.17,658
REV0001560,PRD78246,Electronics,ABA,22-06-24,403.2763913,596.5103478,137197.38,,230
REV0001562,PRD30562,Books & Media,Calabar,18-06-24,13132.01102,17729.69504,2251671.27,1667765.4,127
REV0001569,PRD41012, Books & Media ,Aba,09-06-24,1695.545039,2802.935814,2169472.32,1312351.86,774
REV0001587,PRD40364,Books & Media,Ibadan,04-06-24,7341.113825,9411.650386,2682320.36,2092217.44,285
REV0001588,PRD38893,Home & Living,Abuja,23-06-24,6204.89469,8231.94439,7425213.84,5596815.01,902
rev0001594,PRD61855,Books & Media,Enugu,04-06-24,35087.19415,43449.45355,8689890.71,7017438.83,200
REV0001613,PRD57529,Books & Media,Jos,23-06-24,1171.448065,1940.706207,,611495.89,522
REV0001623,PRD41990,Home & Living,Calabar,13-06-24,9436.263832,13259.68692,4256359.5,3029040.69,321
REV0001624,PRD84469,Fashion,Warri,06-06-24,8000.201459,10709.93646,,4112103.55,514
REV0001625, PRD39563 ,Sports & Outdoors,Warri,08-06-24,3322.537954,4182.487848,1982499.24,1574882.99,474
REV0001626,PRD34493,Automotive,Calabar,03-06-24,31243.04025,41296.10503,6566080.7,4967643.4,159
REV0001630,PRD78320,Beauty & Personal Care,Enugu,12-06-24,5471.528996,7520.736363,7340238.69,5340212.3,976
REV0001676,PRD64395,Health,Onitsha,18-06-24,600.5305855,854.9722951,,256426.56,427
REV0001684,PRD41793,Sports & Outdoors,Lagos,23-06-24,524.2365984,742.6478142,543618.2,383741.19,732
REV0001691,PRD66314,Automotive, Ibadan ,17-06-24,8423.117766,11322.60984,9884638.39,7353381.81,873
REV0001710,PRD73529,Automotive,Calabar,27-06-24,4630.284958,6685.131512,6324134.41,4380249.57,946
REV0001721,PRD81887,Fashion,Calabar,07-06-24,6091.471151,8309.238806,3897033,2856899.97,469
REV0001745,PRD26015,Beauty & Personal Care,Lagos,18-06-24,46346.86461,59443.38635,9927045.52,,167
REV0001756,Prd63202,Sports & Outdoors,Enugu,19-06-24,1119.379012,1324.610796,1031871.81,871996.25,779
REV0001761,PRD11003,Home & Living,Abeokuta,02-06-24,5382.685765,7348.218066,6194547.83,4537604.1,843
REV0001773,PRD64549,Baby & Kids,Calabar,22-06-24,24325.34043,35723.44357,9895393.87,,277
REV0001790,PRD85232,Automotive,Warri,24-06-24,6072.563519,7472.769595,2951743.99,2398662.59,395
REV0001811,prd14629,Health, Jos,26-06-24,6433.958032,7703.550776,4267767.13,3564412.75,554
REV0001846,PRD22326,Home & Living,Abeokuta,11-06-24,4426.092286,5901.993281,3794981.68,2845977.34,643
REV0001861 ,PRD68115,Groceries,Lagos,10-06-24,3294.139031,4972.129142,4927379.98,3264491.78,991
REV0001885,PRD57460,Sports & Outdoors,Abuja,03-06-24,6795.951354,9423.068563,,3262056.65,480
REV0001886,PRD69872,Groceries,Ibadan,26-06-24,20862.32589,30228.80972,,5883175.9,282
REV0001895,Prd36218,Automotive,Kano,11-06-24,38555.83076,51298.54949,6053228.84,4549588.03,118
REV0001897,PRD37272,Books & Media,Abeokuta,30-06-24,6597.878026,9830.172692,3833767.35,2573172.43,390
REV0001915,PRD70646,Baby & Kids,Port Harcourt,08-06-24,2458.782361,3716.97976,2943847.97,1947355.63,792
REV0001919,prd90803,Books & Media,Enugu,08-06-24,4092.221151,6316.1391,6038228.98,3912163.42,956
REV0001941,PRD75167,Fashion,Enugu,13-06-24,2784.912582,4531.30108,965167.13,593186.38,213
REV0001942,PRD12855,Automotive,Port Harcourt,07-06-24,8907.268694,12482.51468,6690627.87,4774296.02,536
REV0001964,PRD81449,BOOKS & MEDIA,Calabar,20-06-24,2529.161787,3416.890351,3211876.93,2377412.08,940
REV0001966,PRD21947,Sports & Outdoors,Ibadan,01-06-24,5278.384646,8432.598335,,4850835.49,919
rev0001976,prd68005,Sports & Outdoors,Kaduna,05-06-24,11296.52076,18512.64117,5849994.61,3569700.56,316
REV0001981,PRD13692,Groceries,Enugu,07-06-24,6077.579492,7792.938376,1535208.86,1197283.16,197
REV0001983,PRD68146,Beauty & Personal Care,Abuja,28-06-24,3546.740385,5311.942062,2756897.93,1840758.26,519
REV0001986,PRD39607,Baby & Kids, Benin City ,01-06-24,11326.77187,15451.05027,8003644.04,5867267.83,518
REV0001987 ,PRD55273,Baby & Kids,Kano,28-06-24,8780.938229,12960.77188,4976936.4,3371880.28,384
REV0002005,PRD72266,Health,Lagos,12-06-24,33927.59793,51260.46207,9636966.87,6378388.41,188
REV0002007,PRD95195,Sports & Outdoors,Kaduna,23-06-24,2947.297845,3493.586961,632339.24,533460.91,181
REV0002012,PRD78793,Baby & Kids,Kano,17-06-24,311454.2827,473041.1036,5203452.14,3425997.11,11
REV0002023,PRD83881,Electronics,Ibadan,25-06-24,7333.653368,8725.794324,4197107.07,3527487.27,481
REV0002027,PRD25554,Electronics,Kano,14-06-24,6985.935614,9649.092123,9591197.57,6944020,994
REV0002031,PRD19754,Groceries,Lagos,18-06-24,319832.9,466689.396,7000340.94,,15
REV0002032, PRD49205,Baby & Kids,Kaduna,29-06-24,5713.146966,6779.710469,6501742.34,5478907.94,959
REV0002034,PRD31189,Baby & Kids,Ilorin,30-06-24,3436.221158,5275.810379,5149190.93,3353751.85,976
 REV0002048 , PRD94917 , Groceries ,Kano,18-06-24,9859.249468,13846.73552,,6300060.41,639
REV0002049,PRD70790,Baby & Kids,Abeokuta,16-06-24,22035.74273,27913.00133,7564423.36,5971686.28,271
REV0002064,PRD53496,Books & Media,Enugu,04-06-24,6593.001747,8524.475976,,3850313.02,584
REV0002072,PRD31891,Beauty & Personal Care,Kaduna,22-06-24,29813.63429,35616.39143,2991776.88,2504345.28,84
 REV0002106 ,PRD94432,Home & Living,Abeokuta,22-06-24,4675.579752,6224.274221,4512598.81,3389795.32,725
REV0002108,PRD55371,Health,Abeokuta,12-06-24,18262.10395,23183.23443,4868479.23,3835041.83,210
REV0002118,PRD50668,Books & Media,Warri,01-06-24,12408.61371,15325.01335,7279381.34,5894091.51,475
REV0002121,PRD95121,Books & Media,Jos,12-06-24,10984.9925,13524.64201,,7326990,667
REV0002134,PRD67162,Electronics,Warri,21-06-24,9032.492154,12886.94741,8015681.29,,622
REV0002140,PRD38728,Sports & Outdoors,Onitsha,18-06-24,6156.430241,7440.647853,5855789.86,4845110.6,787
REV0002143,PRD70042,Books & Media,Enugu,04-06-24,5781.460186,8960.499311,8198856.87,5290036.07,915
REV0002160,PRD81023,Groceries,LAGOS,05-06-24,466.4201,725.40962,362704.81,233210.05,500
REV0002164,PRD73565 ,Automotive,Onitsha,27-06-24,3322.253479,4188.215493,2973633,2358799.97,710
REV0002166,PRD21560,Automotive,Calabar,19-06-24,36040.72627,56152.19653,4211414.74,2703054.47,75
 REV0002184,PRD64592,Baby & Kids,Kaduna,14-06-24,4173.583688,5344.290988,3463100.56,,648
REV0002187,PRD47755 ,Beauty & Personal Care,Aba,02-06-24,6234.013017,7400.868772,6868006.22,5785164.08,928
REV0002188,PRD28322,Baby & Kids ,Warri,10-06-24,3637.080628,5763.980105,3302760.6,2084047.2,573
REV0002193,PRD42444,Baby & Kids,Warri,10-06-24,4317.367246,6564.042617,5743537.29,3777696.34,875
rev0002197,PRD49776 ,Sports & Outdoors,Port Harcourt,27-06-24,77223.7469,121136.0321,3512944.93,2239488.66,29
REV0002203,PRD84831,Books & Media,Warri,12-06-24,16118.31149,20177.3153,2703760.25,,134
REV0002208,PRD94902,Fashion,Enugu,21-06-24,14367.56528,19160.47706,5479896.44,4109123.67,286
 REV0002224,PRD50188,Baby & Kids,JOS,06-06-24,28083.10357,37540.70306,5893890.38,4409047.26,157
REV0002240,PRD96067,Health,Ibadan,22-06-24,3625.656911,5008.818429,2870052.96,2077501.41,573
REV0002247,PRD96283,Home & Living,Jos,04-06-24,16618.94583,22547.37487,8658191.95,6381675.2,384
rev0002249,PRD57080,Books & Media,Abuja,16-06-24,1701.373509,2766.921675,2097326.63,1289641.12,758
REV0002254,PRD30901,Books & Media,Onitsha,22-06-24,6296.526397,9369.1058,5799476.49,,619
REV0002256,PRD81621,Books & Media,Lagos,26-06-24,16384.1702,20950.19451,,5668922.89,346
REV0002270,PRD70649,Health,Ilorin,10-06-24,6758.667328,9146.601552,3594614.41,,393
REV0002285,PRD29672,Books & Media,Aba,24-06-24,7490.710627,10850.00849,3808352.98,,351
REV0002291,PRD35345,Sports & Outdoors,Lagos,30-06-24,5094.403132,8115.395,5648314.92,3545704.58,696
REV0002292,PRD78576,Automotive,Jos,01-06-24,6257.414462,8232.487038,,3253855.52,520
REV0002294,PRD86322,Health,Warri,17-06-24,4383.712078,6276.972845,6132602.47,4282886.7,977
REV0002311,PRD95768,Health,Jos,06-06-24,5229.970093,6952.138577,5228008.21,3932937.51,752
REV0002333,PRD28079,Books & Media,Warri,24-06-24,15227.38709,19735.66256,8940255.14,6898006.35,453
REV0002353,PRD53600,electronics,Calabar,03-06-24,1470.952605,1859.88944,663980.53,525130.08,357
REV0002364,PRD88479,Automotive,Lagos,13-06-24,4351.532936,6224.285229,678447.09,474317.09,109
REV0002374,PRD61264,Groceries,Aba,03-06-24,4550.936141,7228.879891,1330113.9,837372.25,184
rev0002385,PRD18387,Fashion,Enugu,05-06-24,26562.44954,41215.29078,,5817176.45,219
REV0002397,PRD25873,Baby & Kids,Port Harcourt,17-06-24,4400.50292,5328.254845,4816742.38,,904
REV0002402,PRD54067,Home & Living,Benin City,15-06-24,16145.6301,20855.13961,6360817.58,4924417.18,305
REV0002427,PRD50165,Baby & Kids,Abuja,18-06-24,3663.22681,4399.023599,4082293.9,,928
REV0002451,PRD19352,Fashion,Onitsha,08-06-24,15158.68577,21755.20779,2262541.61,,104
REV0002470,PRD83989,Fashion,Kano,01-06-24,15016.00465,24286.65073,7990308.09,4940265.53,329
REV0002479,PRD82915,Books & Media,Aba,28-06-24,14612.6712,20364.86649,4235892.23,3039435.61,208
REV0002487,PRD63862,Groceries,jos,06-06-24,19107.63895,24669.42982,4218472.5,3267406.26,171
REV0002488, PRD79700,books & media,Ilorin,23-06-24,6560.178445,8273.692321,6916806.78,,836
REV0002494,PRD62062,Home & Living,Onitsha,21-06-24,4464.888679,6109.407788,,4259503.8,954
REV0002498,PRD63336, Beauty & Personal Care,Abuja,22-06-24,11399.33937,15668.47517,8978036.27,6531821.46,573
REV0002501,PRD86250,Fashion,Lagos,14-06-24,6546.389794,9009.320275,2621712.2,1904999.43,291
REV0002515, PRD20842 ,Automotive, Port Harcourt ,16-06-24,7373.637256,9787.113213,2711030.36,2042497.52,277
rev0002521,PRD82966,groceries,Benin City,23-06-24,8822.360208,12302.88531,,5928626.06,672
REV0002524 ,PRD82700,Baby & Kids,Aba,15-06-24,134796.13,197437.3775,3948747.55,2695922.6,20
REV0002531,PRD23304 ,Sports & Outdoors,Calabar,16-06-24,10754.06683,15101.42415,619158.39,440916.74,41
REV0002533,PRD62030,Home & Living,Abeokuta,13-06-24,11002.26795,14040.70254,3762908.28,2948607.81,268
REV0002536,PRD71231,Home & Living,warri,08-06-24,12332.45686,16803.01628,7006857.79,5142634.51,417
Rev0002546,PRD36191,Beauty & Personal Care,Ilorin,18-06-24,31315.71356,40682.66227,9153599.01,7046035.55,225
 REV0002552,PRD82434,Electronics,Abuja,16-06-24,2041.984113,2554.485035,360182.39,287919.76,141
REV0002568,PRD51087, Groceries, Enugu ,25-06-24,7599.133221,10279.3785,8521604.78,6299681.44,829
REV0002571,PRD82424,Groceries,Onitsha,24-06-24,10306.39581,15545.67105,,3246514.68,315
REV0002580,PRD95969,Electronics,Ibadan,26-06-24,43675.29614,62248.21842,6287070.06,4411204.91,101
REV0002583,PRD52421,Automotive,Abuja,15-06-24,162412.5333,198719.1242,2384629.49,1948950.4,12
REV0002591,PRD70281,Home & Living ,Onitsha,18-06-24,4733.288171,6044.687151,,,902
REV0002597,PRD97082,Sports & Outdoors,Enugu,03-06-24,9666.796497,15320.25492,5423370.24,3422045.96,354
REV0002626,PRD36193,Books & Media,Abuja,28-06-24,11267.16238,13314.99113,1065199.29,901372.99,80
REV0002635,PRD50529,Beauty & Personal Care,Jos,30-06-24,4829.404822,7188.182751,2221148.47,1492286.09,309
REV0002643,PRD23163,Groceries,Ibadan,30-06-24,16767.15312,20476.80421,5057770.64,4141486.82,247
REV0002653,PRD41787,Groceries ,Onitsha,18-06-24,15524.26218,24382.84228,9826285.44,6256277.66,403
